Order No,Item ID,Sales Date,Customer Id,City Id,Qty,Price,COGS,Discount Percent
21837,48,12/24/2017,2533,41,2,822,534,45
21838,23,3/23/2017,1551,96,2,67,46,18
21839,36,12/11/2017,2244,16,2,133,123,1
21840,15,2/16/2017,634,90,1,40,38,25
21841,29,5/31/2017,4069,26,1,53,45,26
21842,40,7/13/2018,3812,7,2,133,86,10
21843,12,1/18/2017,1211,4,1,67,40,31
21844,12,9/14/2018,6107,37,1,67,40,3
21845,26,6/28/2018,3053,55,1,65,52,31
21846,21,2/7/2017,1228,81,2,47,39,27
21847,51,12/10/2017,3410,72,2,860,516,5
21848,46,9/8/2017,763,16,1,867,554,44
21849,35,6/11/2017,6269,98,2,130,119,41
21850,16,12/7/2018,3878,100,2,60,54,26
21851,46,12/19/2018,6109,10,2,867,554,27
21852,32,2/27/2017,1325,4,1,100,87,24
21853,49,10/17/2017,6262,48,2,782,516,9
21854,37,7/30/2017,2590,25,2,117,104,1
21855,49,11/22/2017,5907,91,2,782,516,20
21856,47,5/1/2018,4866,24,1,1333,666,17
21857,32,6/20/2018,3837,52,1,100,87,19
21858,27,2/24/2017,1348,91,1,83,66,37
21859,47,3/7/2018,3489,75,1,1333,666,4
21860,26,7/5/2018,3461,40,1,65,52,37
21861,26,5/19/2017,4816,76,1,65,52,38
21862,53,10/6/2017,751,27,2,1533,1073,27
21863,22,6/23/2017,3041,26,2,83,70,18
21864,27,5/3/2017,2388,54,2,83,66,4
21865,17,2/1/2018,2278,24,1,92,36,23
21866,33,12/11/2017,216,97,2,123,104,28
21867,25,7/27/2017,3040,36,1,67,53,14
21868,14,2/17/2018,5441,39,2,83,70,42
21869,22,4/7/2017,5855,87,2,83,70,28
21870,39,10/18/2017,1931,55,2,183,124,36
21871,19,12/8/2018,2644,40,2,83,66,38
21872,43,7/20/2018,1852,77,1,1367,820,23
21873,27,8/30/2018,33,36,2,83,66,17
21874,51,8/20/2018,6293,80,1,860,516,13
21875,17,2/13/2018,3455,52,2,92,36,6
21876,19,11/2/2018,1429,14,2,83,66,4
21877,49,11/7/2017,6488,60,1,782,516,14
21878,26,10/15/2017,281,39,2,65,52,2
21879,16,9/4/2017,3067,3,1,60,54,33
21880,24,1/29/2018,4,35,2,91,77,28
21881,54,10/12/2017,5427,74,1,1017,661,38
21882,26,7/6/2017,1950,19,2,65,52,38
21883,21,8/3/2017,5700,34,2,47,39,41
21884,28,1/1/2018,1417,5,1,92,64,20
21885,50,5/28/2018,5939,69,2,1733,1299,40
21886,19,7/29/2017,1789,52,1,83,66,29
21887,53,2/14/2018,2394,13,2,1533,1073,29
21888,18,1/14/2017,2443,8,1,83,53,14
21889,19,3/30/2018,6438,92,1,83,66,13
21890,35,4/21/2018,3860,7,2,130,119,27
21891,40,5/7/2018,2897,39,2,133,86,13
21892,50,10/25/2017,1264,66,2,1733,1299,35
21893,52,1/11/2018,838,85,1,782,602,34
21894,47,11/4/2017,3872,6,2,1333,666,16
21895,41,8/29/2017,2026,64,2,1033,619,27
21896,33,1/31/2017,3736,25,1,123,104,17
21897,55,8/8/2018,2065,8,2,753,376,9
21898,42,3/29/2018,6111,2,1,753,451,17
21899,46,1/6/2017,3480,20,1,867,554,8
21900,39,10/9/2017,2479,41,2,183,124,36
21901,20,5/17/2018,1977,51,2,50,40,37
21902,30,8/29/2017,6332,75,2,40,36,8
21903,37,10/8/2017,508,3,2,117,104,12
21904,51,7/12/2017,3737,62,2,860,516,18
21905,27,10/13/2018,4132,4,2,83,66,19
21906,42,6/28/2017,175,65,1,753,451,37
21907,36,7/26/2018,1673,36,2,133,123,43
21908,48,11/2/2018,2243,17,1,822,534,35
21909,54,4/21/2017,6089,59,1,1017,661,34
21910,22,7/15/2017,85,98,1,83,70,5
21911,28,9/25/2017,3072,56,2,92,64,1
21912,51,6/4/2017,408,73,1,860,516,33
21913,22,12/6/2018,1061,83,2,83,70,32
21914,46,8/2/2018,2023,8,2,867,554,11
21915,21,12/18/2017,4864,8,2,47,39,32
21916,24,4/30/2018,6373,28,2,91,77,4
21917,23,3/15/2018,3533,17,2,67,46,26
21918,13,6/15/2018,3137,97,1,52,36,36
21919,30,6/3/2017,4002,94,2,40,36,43
21920,41,1/9/2018,1162,69,2,1033,619,45
21921,22,4/28/2018,2953,3,2,83,70,20
21922,21,11/30/2018,3817,84,2,47,39,10
21923,11,9/24/2018,679,89,1,73,36,32
21924,21,2/28/2018,3149,79,2,47,39,41
21925,42,7/25/2018,1299,1,1,753,451,36
21926,55,12/22/2018,6017,86,2,753,376,29
21927,26,11/24/2018,5474,33,1,65,52,22
21928,19,12/22/2018,2902,11,2,83,66,12
21929,20,11/7/2018,1965,11,1,50,40,6
21930,30,3/28/2018,4465,44,1,40,36,28
21931,54,12/14/2018,5853,48,1,1017,661,16
21932,28,3/2/2017,1298,11,1,92,64,42
21933,47,8/12/2017,4928,83,1,1333,666,8
21934,26,3/15/2018,2951,41,1,65,52,38
21935,40,12/2/2018,2586,33,2,133,86,2
21936,23,5/12/2017,3912,5,1,67,46,34
21937,34,8/3/2018,1461,93,1,100,86,18
21938,40,9/18/2017,979,90,2,133,86,31
21939,53,3/6/2017,3821,28,1,1533,1073,19
21940,46,8/27/2018,2294,30,1,867,554,29
21941,15,8/10/2017,6414,10,1,40,38,25
21942,17,6/29/2018,3940,46,2,92,36,22
21943,51,3/4/2017,1729,33,2,860,516,16
21944,37,1/9/2017,1227,19,2,117,104,33
21945,25,2/20/2017,4529,6,2,67,53,24
21946,13,3/22/2017,367,80,2,52,36,32
21947,51,5/13/2017,3388,38,2,860,516,42
21948,23,4/6/2017,1176,21,1,67,46,11
21949,15,9/6/2017,5843,76,2,40,38,35
21950,41,11/7/2018,3444,71,1,1033,619,37
21951,54,2/3/2017,5371,34,1,1017,661,18
21952,46,1/12/2018,750,39,1,867,554,39
21953,33,7/5/2017,240,100,2,123,104,14
21954,42,11/19/2018,4356,72,1,753,451,44
21955,11,4/2/2017,4767,93,1,73,36,8
21956,46,8/15/2017,4496,78,2,867,554,26
21957,54,11/19/2017,5000,5,2,1017,661,32
21958,22,2/19/2018,5094,89,1,83,70,38
21959,26,2/15/2017,4318,82,2,65,52,16
21960,47,9/2/2018,5168,31,1,1333,666,24
21961,48,1/12/2018,6090,95,2,822,534,38
21962,40,3/4/2018,1018,66,2,133,86,26
21963,12,9/15/2018,3958,72,2,67,40,37
21964,26,5/6/2017,2640,16,1,65,52,44
21965,41,3/29/2017,5811,94,1,1033,619,15
21966,29,11/18/2018,2982,43,1,53,45,20
21967,43,11/5/2017,2237,75,2,1367,820,19
21968,40,10/19/2017,721,100,2,133,86,4
21969,49,10/17/2017,2975,31,1,782,516,29
21970,29,10/29/2018,744,22,1,53,45,39
21971,53,6/15/2017,2608,31,1,1533,1073,6
21972,23,7/11/2017,1421,74,2,67,46,7
21973,14,6/9/2017,5685,49,2,83,70,25
21974,44,12/8/2018,5775,71,1,1167,583,3
21975,14,7/2/2018,395,90,1,83,70,44
21976,51,10/26/2018,1996,57,2,860,516,38
21977,14,5/19/2017,5171,91,2,83,70,8
21978,16,9/21/2017,5133,18,1,60,54,7
21979,29,12/27/2017,2897,39,2,53,45,38
21980,27,5/21/2018,1785,68,2,83,66,27
21981,52,1/4/2017,2325,26,2,782,602,5
21982,33,11/1/2018,6178,89,2,123,104,31
21983,26,10/14/2017,324,1,1,65,52,24
21984,28,7/16/2018,5153,6,2,92,64,8
21985,53,5/11/2018,1036,45,2,1533,1073,45
21986,18,12/6/2018,5558,69,2,83,53,40
21987,20,11/8/2018,5351,13,1,50,40,8
21988,45,2/13/2018,6464,76,1,1067,533,16
21989,35,2/23/2018,1755,27,2,130,119,28
21990,13,1/12/2018,2618,41,2,52,36,25
21991,53,2/16/2017,4704,32,1,1533,1073,22
21992,47,2/12/2017,2924,20,1,1333,666,1
21993,40,7/19/2017,3574,94,2,133,86,20
21994,33,6/8/2017,1979,61,1,123,104,4
21995,13,2/28/2017,5404,80,1,52,36,17
21996,53,7/14/2018,6340,14,1,1533,1073,6
21997,14,7/11/2017,1360,79,2,83,70,17
21998,30,10/24/2018,1070,69,1,40,36,3
21999,37,5/19/2018,3346,95,2,117,104,21
22000,39,3/15/2017,5222,79,2,183,124,12
22001,53,6/8/2017,2935,45,1,1533,1073,37
22002,20,9/14/2018,2305,28,2,50,40,5
22003,44,10/21/2017,2027,70,1,1167,583,35
22004,17,7/18/2017,273,53,2,92,36,40
22005,43,6/20/2017,1004,71,2,1367,820,15
22006,31,2/12/2018,4491,82,2,133,125,31
22007,48,1/8/2017,362,60,2,822,534,38
22008,12,5/6/2018,1795,90,2,67,40,10
22009,22,7/6/2018,944,14,1,83,70,29
22010,41,10/11/2017,253,8,2,1033,619,16
22011,21,9/11/2018,873,80,1,47,39,9
22012,25,9/27/2018,1604,76,2,67,53,19
22013,45,8/15/2017,6152,31,2,1067,533,12
22014,17,11/10/2017,1680,99,2,92,36,15
22015,49,1/14/2018,2839,53,2,782,516,11
22016,30,4/1/2018,5083,63,1,40,36,13
22017,11,10/13/2017,4239,21,1,73,36,4
22018,32,7/12/2018,1723,30,1,100,87,24
22019,48,7/12/2018,5753,77,1,822,534,33
22020,44,9/26/2017,5179,5,2,1167,583,35
22021,26,7/10/2018,2362,15,1,65,52,40
22022,47,10/16/2018,3465,24,1,1333,666,32
22023,47,9/8/2018,6477,29,1,1333,666,16
22024,13,9/9/2017,4892,33,2,52,36,39
22025,33,10/28/2018,638,77,1,123,104,42
22026,37,3/19/2018,1558,88,2,117,104,18
22027,45,4/26/2017,1623,86,1,1067,533,10
22028,40,8/3/2018,438,78,2,133,86,6
22029,32,3/2/2017,168,15,2,100,87,41
22030,34,5/13/2018,1872,74,1,100,86,22
22031,25,8/20/2017,2510,20,1,67,53,6
22032,54,3/12/2018,5493,17,2,1017,661,5
22033,20,2/11/2017,4580,14,2,50,40,30
22034,39,6/14/2018,4593,24,1,183,124,18
22035,30,2/26/2018,2432,39,1,40,36,12
22036,49,10/3/2018,4491,82,1,782,516,22
22037,49,4/27/2017,4273,30,2,782,516,34
22038,45,7/30/2018,285,88,1,1067,533,18
22039,42,12/29/2017,3862,18,2,753,451,36
22040,24,12/16/2017,4947,90,2,91,77,43
22041,20,3/7/2017,3261,32,2,50,40,44
22042,27,12/20/2018,4825,88,2,83,66,38
22043,52,5/11/2017,2529,12,1,782,602,42
22044,42,9/17/2017,736,5,2,753,451,34
22045,21,9/25/2017,498,45,1,47,39,27
22046,31,5/23/2018,3507,78,1,133,125,41
22047,20,11/6/2018,1863,19,2,50,40,39
22048,19,2/2/2017,3168,32,1,83,66,12
22049,27,8/22/2018,2073,18,2,83,66,6
22050,13,11/3/2018,1786,57,2,52,36,37
22051,46,8/29/2017,5703,49,1,867,554,37
22052,32,6/11/2017,3014,59,1,100,87,26
22053,49,1/28/2018,1314,60,2,782,516,24
22054,34,7/23/2018,1439,61,1,100,86,30
22055,32,3/9/2017,31,91,1,100,87,17
22056,41,2/22/2017,2042,90,2,1033,619,40
22057,31,1/17/2018,5093,15,1,133,125,26
22058,42,4/13/2018,2539,27,2,753,451,27
22059,27,9/5/2017,1779,62,2,83,66,22
22060,48,12/27/2017,1915,34,1,822,534,9
22061,28,3/16/2017,1283,29,1,92,64,22
22062,16,9/8/2018,5636,24,1,60,54,4
22063,53,12/26/2017,2076,46,1,1533,1073,42
22064,16,9/27/2018,3847,72,1,60,54,11
22065,52,5/30/2017,5814,57,2,782,602,1
22066,44,8/22/2017,1621,62,1,1167,583,7
22067,52,9/24/2017,5445,8,1,782,602,31
22068,41,3/17/2017,2887,32,2,1033,619,43
22069,36,12/25/2017,3576,23,2,133,123,41
22070,44,10/21/2018,6130,16,2,1167,583,39
22071,42,11/23/2018,4641,74,1,753,451,40
22072,31,9/12/2017,1786,57,2,133,125,20
22073,20,3/25/2017,919,95,2,50,40,8
22074,28,3/24/2017,5380,69,1,92,64,14
22075,28,3/8/2017,5109,99,2,92,64,39
22076,36,1/13/2017,381,79,2,133,123,15
22077,16,1/1/2018,5282,88,2,60,54,45
22078,25,6/6/2018,5175,54,1,67,53,34
22079,24,6/22/2018,5582,33,2,91,77,28
22080,25,1/14/2017,5517,30,2,67,53,26
22081,43,5/28/2018,5470,41,2,1367,820,3
22082,50,3/16/2018,3072,56,1,1733,1299,10
22083,46,6/25/2017,6285,2,1,867,554,43
22084,39,7/5/2018,3949,9,2,183,124,43
22085,54,12/13/2017,5922,92,2,1017,661,19
22086,30,2/26/2018,3181,85,1,40,36,42
22087,54,2/28/2017,4713,84,1,1017,661,14
22088,45,3/21/2017,2341,21,1,1067,533,17
22089,40,12/19/2018,2547,38,2,133,86,12
22090,18,2/24/2018,3127,28,2,83,53,14
22091,37,3/8/2018,5072,93,1,117,104,42
22092,46,11/25/2017,1675,73,1,867,554,38
22093,33,9/13/2017,2915,16,2,123,104,29
22094,35,6/3/2018,3024,35,2,130,119,2
22095,18,2/22/2017,3853,8,1,83,53,2
22096,16,7/18/2017,4680,42,2,60,54,5
22097,20,3/31/2018,3596,35,1,50,40,20
22098,38,10/25/2017,2569,9,1,167,115,45
22099,39,4/21/2017,4682,49,1,183,124,9
22100,30,8/2/2018,1209,32,2,40,36,10
22101,46,12/4/2018,1221,92,1,867,554,30
22102,42,5/31/2017,6491,76,2,753,451,23
22103,49,11/22/2018,6422,71,1,782,516,1
22104,29,12/16/2018,5692,77,1,53,45,23
22105,46,2/15/2017,792,10,2,867,554,11
22106,49,7/10/2018,5216,92,2,782,516,34
22107,47,9/8/2017,3810,43,2,1333,666,21
22108,44,8/13/2018,2311,38,1,1167,583,39
22109,43,2/6/2018,5687,39,2,1367,820,1
22110,29,3/20/2018,6470,37,2,53,45,20
22111,35,12/22/2018,1909,80,2,130,119,30
22112,45,9/18/2017,205,59,2,1067,533,43
22113,30,4/24/2018,1799,84,1,40,36,39
22114,29,2/3/2018,3373,17,2,53,45,45
22115,37,2/24/2018,2979,34,1,117,104,22
22116,53,12/1/2017,3868,76,2,1533,1073,31
22117,24,8/15/2018,5350,89,1,91,77,20
22118,30,1/22/2017,5836,67,2,40,36,30
22119,22,3/14/2018,353,61,2,83,70,37
22120,27,5/18/2018,2950,42,2,83,66,11
22121,27,8/21/2017,1536,63,2,83,66,2
22122,34,7/21/2017,5045,90,1,100,86,9
22123,35,3/7/2018,360,43,1,130,119,2
22124,39,7/18/2017,4361,62,1,183,124,31
22125,22,4/4/2017,1759,99,2,83,70,18
22126,18,2/14/2017,3386,83,1,83,53,36
22127,34,3/19/2017,1836,28,1,100,86,39
22128,22,4/2/2017,4018,32,1,83,70,34
22129,23,5/26/2017,662,55,1,67,46,17
22130,14,5/25/2017,4350,100,1,83,70,12
22131,16,2/19/2017,4729,26,1,60,54,19
22132,33,2/28/2017,1681,74,1,123,104,45
22133,43,7/12/2017,1882,51,2,1367,820,16
22134,31,1/20/2017,3603,69,2,133,125,41
22135,27,9/9/2018,428,74,2,83,66,19
22136,50,4/29/2018,1976,73,1,1733,1299,40
22137,13,1/7/2018,4621,40,1,52,36,15
22138,49,1/19/2018,1197,17,1,782,516,1
22139,13,11/25/2017,6097,34,1,52,36,22
22140,14,6/8/2017,2706,10,1,83,70,44
22141,14,1/12/2017,2782,39,1,83,70,19
22142,47,4/13/2017,1471,96,2,1333,666,19
22143,53,7/29/2018,5821,69,1,1533,1073,45
22144,23,5/8/2018,4040,5,2,67,46,24
22145,22,10/14/2018,3197,77,1,83,70,44
22146,35,1/26/2017,2333,52,1,130,119,7
22147,32,3/20/2018,3683,67,2,100,87,32
22148,51,4/15/2017,6151,68,1,860,516,25
22149,20,12/6/2018,3665,10,2,50,40,5
22150,31,8/23/2018,292,55,1,133,125,24
22151,33,1/24/2017,764,17,1,123,104,3
22152,32,4/16/2017,4604,23,1,100,87,32
22153,53,10/11/2017,3985,54,1,1533,1073,28
22154,18,10/18/2018,5535,68,2,83,53,38
22155,53,7/3/2018,5464,57,2,1533,1073,33
22156,50,4/6/2017,4284,74,2,1733,1299,26
22157,42,3/31/2018,1716,30,1,753,451,13
22158,16,2/13/2017,1919,32,1,60,54,12
22159,46,6/30/2017,1147,89,1,867,554,14
22160,40,7/15/2018,399,88,1,133,86,3
22161,41,6/29/2018,51,70,2,1033,619,41
22162,18,4/1/2017,6337,60,2,83,53,10
22163,43,12/3/2017,651,99,1,1367,820,30
22164,25,11/30/2018,5878,45,1,67,53,32
22165,30,5/24/2017,236,25,2,40,36,25
22166,21,12/21/2018,1101,1,2,47,39,35
22167,14,11/2/2018,2951,41,1,83,70,10
22168,16,11/3/2017,2914,36,1,60,54,38
22169,40,1/17/2017,725,24,1,133,86,28
22170,24,9/26/2017,2692,13,2,91,77,42
22171,30,9/23/2017,3652,36,1,40,36,13
22172,11,8/23/2017,299,23,1,73,36,28
22173,52,10/16/2017,6090,95,1,782,602,11
22174,15,9/19/2018,5526,31,1,40,38,1
22175,44,3/19/2018,5537,1,2,1167,583,8
22176,42,8/17/2017,4531,74,1,753,451,12
22177,43,4/22/2017,2340,4,1,1367,820,34
22178,36,8/4/2018,895,36,1,133,123,30
22179,22,3/9/2017,4065,14,2,83,70,13
22180,12,10/29/2018,5115,48,2,67,40,12
22181,31,5/27/2017,1997,40,2,133,125,43
22182,13,2/25/2017,4619,50,1,52,36,18
22183,46,2/21/2018,6334,9,1,867,554,18
22184,41,7/9/2017,3387,48,1,1033,619,23
22185,39,8/26/2018,4192,69,1,183,124,30
22186,16,5/6/2018,3570,14,1,60,54,21
22187,18,7/5/2017,4637,83,2,83,53,11
22188,20,9/15/2018,1197,17,2,50,40,5
22189,24,6/4/2017,2814,31,2,91,77,38
22190,50,7/12/2017,3973,48,2,1733,1299,30
22191,30,11/14/2017,1853,29,2,40,36,14
22192,47,9/24/2018,2092,42,2,1333,666,37
22193,29,4/23/2017,5228,15,1,53,45,8
22194,48,12/20/2018,3906,37,2,822,534,24
22195,36,12/10/2018,1562,4,2,133,123,20
22196,52,4/22/2018,4510,88,2,782,602,2
22197,35,6/29/2017,6183,94,2,130,119,38
22198,29,11/5/2018,6269,98,1,53,45,3
22199,41,5/9/2017,3804,31,2,1033,619,6
22200,25,3/21/2018,3299,24,2,67,53,38
22201,51,10/16/2018,4473,78,1,860,516,2
22202,32,9/15/2017,4080,13,1,100,87,11
22203,18,6/26/2018,2081,26,1,83,53,44
22204,27,1/9/2018,4058,84,1,83,66,23
22205,20,2/4/2018,5295,48,2,50,40,40
22206,16,8/26/2017,1682,74,2,60,54,21
22207,52,2/19/2018,1582,40,1,782,602,16
22208,45,10/17/2017,604,65,2,1067,533,40
22209,33,10/18/2018,1479,100,2,123,104,28
22210,32,4/26/2017,4232,86,1,100,87,26
22211,53,4/11/2018,3345,1,2,1533,1073,24
22212,14,2/5/2018,5436,22,1,83,70,25
22213,41,5/3/2017,3559,26,2,1033,619,8
22214,17,6/19/2017,1708,77,1,92,36,7
22215,35,4/28/2017,4768,91,2,130,119,3
22216,32,7/28/2017,4632,3,1,100,87,43
22217,52,1/8/2017,1082,100,1,782,602,39
22218,40,12/16/2017,512,73,1,133,86,17
22219,51,9/3/2018,5711,20,2,860,516,30
22220,53,1/26/2018,2484,39,1,1533,1073,23
22221,53,6/27/2018,3869,77,2,1533,1073,2
22222,18,5/19/2017,1748,42,1,83,53,11
22223,40,10/2/2018,6262,48,2,133,86,34
22224,26,2/17/2017,4237,9,1,65,52,4
22225,49,4/7/2018,2747,25,1,782,516,38
22226,44,2/1/2018,4634,77,2,1167,583,6
22227,37,9/20/2017,5144,80,1,117,104,14
22228,41,9/15/2017,1313,2,2,1033,619,18
22229,37,7/10/2017,5432,25,2,117,104,9
22230,24,10/28/2017,2492,33,2,91,77,39
22231,26,10/26/2017,5259,95,2,65,52,31
22232,50,3/23/2018,864,36,1,1733,1299,27
22233,26,11/25/2017,4864,8,2,65,52,10
22234,43,12/10/2018,4350,100,2,1367,820,26
22235,41,1/14/2017,1591,17,1,1033,619,19
22236,33,6/7/2017,278,69,1,123,104,3
22237,32,11/22/2018,319,24,1,100,87,17
22238,34,2/20/2017,4241,23,2,100,86,8
22239,35,11/16/2017,4000,88,2,130,119,28
22240,24,6/13/2018,2607,24,2,91,77,33
22241,36,10/19/2018,3933,5,1,133,123,45
22242,17,1/20/2018,5432,25,2,92,36,13
22243,27,4/23/2017,1811,66,1,83,66,32
22244,50,10/24/2018,5055,19,1,1733,1299,39
22245,42,11/29/2017,1972,96,2,753,451,45
22246,28,4/14/2017,2789,55,1,92,64,40
22247,19,8/11/2017,3349,6,2,83,66,19
22248,34,5/11/2018,54,42,1,100,86,26
22249,34,12/13/2018,2207,28,1,100,86,8
22250,24,10/1/2018,6287,96,1,91,77,2
22251,50,3/27/2018,5307,78,1,1733,1299,4
22252,48,2/21/2017,4222,69,2,822,534,31
22253,55,4/10/2017,602,85,1,753,376,9
22254,14,5/15/2017,5188,64,1,83,70,23
22255,46,10/13/2018,1135,78,1,867,554,8
22256,31,7/30/2018,5912,33,2,133,125,11
22257,32,11/17/2017,3090,39,1,100,87,41
22258,17,12/22/2018,2220,39,2,92,36,44
22259,46,4/15/2017,959,13,1,867,554,44
22260,20,7/15/2017,1550,72,1,50,40,14
22261,34,3/28/2018,684,28,2,100,86,41
22262,12,12/5/2018,5397,50,1,67,40,12
22263,38,9/6/2017,1477,94,2,167,115,10
22264,18,2/15/2017,1967,39,2,83,53,22
22265,54,10/4/2018,5527,6,1,1017,661,30
22266,34,8/15/2017,512,73,2,100,86,12
22267,31,3/15/2017,5321,100,2,133,125,23
22268,37,9/28/2017,1391,62,2,117,104,8
22269,20,8/2/2018,2344,25,1,50,40,29
22270,46,1/8/2018,772,96,1,867,554,39
22271,55,7/18/2017,6116,75,1,753,376,12
22272,45,9/16/2018,5149,94,1,1067,533,14
22273,29,10/16/2018,948,19,2,53,45,22
22274,42,3/4/2018,6090,95,1,753,451,40
22275,51,8/31/2018,6437,30,2,860,516,10
22276,33,10/9/2018,160,92,1,123,104,10
22277,29,5/28/2017,725,24,1,53,45,14
22278,36,4/7/2018,189,58,2,133,123,1
22279,40,6/9/2017,1700,3,1,133,86,43
22280,17,4/28/2018,1045,11,2,92,36,8
22281,39,2/1/2017,3635,85,1,183,124,27
22282,23,9/14/2018,2468,9,2,67,46,4
22283,42,3/27/2018,998,55,2,753,451,30
22284,55,8/29/2018,904,96,1,753,376,1
22285,46,5/4/2018,5041,50,2,867,554,5
22286,47,2/8/2017,1397,58,1,1333,666,15
22287,51,7/12/2017,690,13,2,860,516,27
22288,27,3/31/2018,5114,40,1,83,66,6
22289,40,11/19/2017,5465,75,2,133,86,25
22290,51,5/2/2018,4754,17,2,860,516,31
22291,47,8/7/2018,4938,28,2,1333,666,32
22292,33,4/8/2018,471,5,2,123,104,43
22293,17,3/12/2017,3414,80,2,92,36,13
22294,26,5/12/2018,6345,56,1,65,52,7
22295,15,10/18/2018,2402,16,1,40,38,3
22296,51,11/10/2017,6086,70,2,860,516,15
22297,31,10/4/2018,1014,82,1,133,125,6
22298,34,9/15/2017,728,35,2,100,86,40
22299,43,4/28/2018,5202,76,1,1367,820,29
22300,52,10/22/2018,1219,95,2,782,602,39
22301,50,3/11/2017,126,13,2,1733,1299,2
22302,36,12/9/2017,2926,41,1,133,123,9
22303,12,2/11/2017,4102,91,1,67,40,25
22304,29,6/17/2018,203,18,1,53,45,12
22305,55,1/31/2018,5838,76,2,753,376,15
22306,26,4/20/2018,528,8,1,65,52,37
22307,20,1/11/2017,4073,16,2,50,40,42
22308,12,4/17/2017,3073,37,2,67,40,37
22309,29,6/29/2017,4722,64,2,53,45,15
22310,33,8/30/2018,5532,48,2,123,104,10
22311,11,1/11/2018,1399,25,2,73,36,5
22312,28,7/23/2018,965,60,1,92,64,42
22313,30,8/26/2017,1912,94,2,40,36,21
22314,37,11/19/2018,1522,49,2,117,104,18
22315,52,1/28/2018,4889,8,1,782,602,17
22316,51,11/8/2017,5152,31,2,860,516,39
22317,42,2/22/2017,3886,14,1,753,451,2
22318,17,10/29/2017,5779,56,1,92,36,42
22319,32,1/2/2018,2759,1,1,100,87,26
22320,46,7/28/2017,2843,37,1,867,554,15
22321,50,3/10/2017,4927,25,2,1733,1299,37
22322,11,3/28/2017,3917,4,2,73,36,39
22323,41,6/26/2018,5033,34,1,1033,619,33
22324,28,4/24/2017,1527,44,2,92,64,5
22325,30,12/25/2017,3560,53,1,40,36,35
22326,14,1/6/2018,1794,56,1,83,70,42
22327,48,2/20/2017,1544,70,1,822,534,12
22328,23,12/24/2018,6085,61,1,67,46,1
22329,44,7/3/2018,6458,42,2,1167,583,34
22330,15,4/10/2017,5992,12,1,40,38,13
22331,43,10/9/2018,2409,3,1,1367,820,31
22332,35,3/10/2018,3531,86,2,130,119,27
22333,19,11/15/2017,4308,68,1,83,66,42
22334,31,9/7/2017,3633,61,2,133,125,31
22335,12,10/18/2018,3078,28,2,67,40,19
22336,19,10/28/2017,6339,91,1,83,66,13
22337,53,12/1/2018,2318,60,1,1533,1073,7
22338,27,5/3/2017,5599,90,1,83,66,3
22339,39,10/20/2018,2035,22,2,183,124,9
22340,32,12/12/2017,351,47,1,100,87,10
22341,25,9/1/2018,3516,5,1,67,53,2
22342,54,10/6/2018,413,16,2,1017,661,36
22343,52,2/4/2018,2969,41,2,782,602,1
22344,44,4/28/2017,3389,67,1,1167,583,14
22345,54,4/9/2017,4210,2,1,1017,661,29
22346,52,11/18/2017,3992,81,2,782,602,19
22347,40,4/7/2017,4131,84,2,133,86,42
22348,20,4/10/2018,1758,17,1,50,40,27
22349,42,9/17/2018,4230,1,2,753,451,19
22350,41,5/6/2018,5735,76,2,1033,619,31
22351,52,11/10/2018,2473,9,2,782,602,33
22352,43,4/29/2018,5164,57,1,1367,820,17
22353,29,1/18/2018,2120,87,2,53,45,20
22354,23,11/14/2017,4578,15,1,67,46,43
22355,37,6/20/2018,3801,31,2,117,104,37
22356,42,5/10/2018,198,89,2,753,451,23
22357,20,5/13/2018,1477,94,2,50,40,40
22358,20,10/1/2018,1273,80,2,50,40,36
22359,13,1/24/2018,822,78,1,52,36,37
22360,55,8/29/2018,4668,93,2,753,376,38
22361,45,4/22/2017,5940,26,1,1067,533,43
22362,11,2/6/2017,4052,50,2,73,36,21
22363,12,1/30/2018,2825,27,1,67,40,2
22364,35,11/23/2018,4694,75,2,130,119,36
22365,19,1/12/2018,1267,50,2,83,66,1
22366,20,1/6/2018,3402,22,1,50,40,8
22367,45,4/10/2017,690,13,1,1067,533,39
22368,44,10/22/2018,5359,97,2,1167,583,9
22369,24,11/19/2018,4664,70,2,91,77,16
22370,21,6/18/2017,3297,96,1,47,39,2
22371,28,6/21/2017,119,84,2,92,64,31
22372,23,2/12/2017,439,15,1,67,46,2
22373,46,3/8/2018,1568,20,2,867,554,15
22374,47,3/24/2017,2636,44,1,1333,666,8
22375,26,2/15/2018,1971,39,1,65,52,32
22376,35,10/27/2018,4878,58,2,130,119,6
22377,42,12/8/2017,3724,49,2,753,451,36
22378,40,2/24/2018,2813,57,1,133,86,32
22379,31,9/25/2017,2788,54,1,133,125,17
22380,35,10/6/2018,3804,31,1,130,119,35
22381,54,3/16/2017,3721,54,2,1017,661,27
22382,15,6/20/2017,5370,20,1,40,38,6
22383,38,5/6/2017,2464,26,1,167,115,6
22384,33,6/28/2017,2877,28,1,123,104,22
22385,52,6/24/2018,4045,59,1,782,602,35
22386,37,7/20/2018,2994,5,1,117,104,22
22387,54,12/21/2017,3523,43,1,1017,661,17
22388,25,8/24/2018,2456,26,2,67,53,33
22389,47,12/17/2018,4313,81,1,1333,666,24
22390,32,2/12/2018,4190,88,2,100,87,18
22391,27,9/4/2017,2363,23,2,83,66,5
22392,24,12/16/2018,4361,62,1,91,77,34
