Date,Is Today,Month Year,Month Year sort,Month Rank,Work Day,Work Date,Work Date With WE,Work Day Rank,Work Date with WE Rank,Work Day This month,Week Start With Year,Week Start Date,Last working date,Qtr Year,Qtr Year Sort,Year
4/14/2019 0:00,4/14/2019,Apr-2019,201904,14,0,,4/12/2019 0:00,,335,,15,4/9/2019 0:00,,Q22019,20192,2019
4/15/2019 0:00,4/15/2019,Apr-2019,201904,14,1,4/15/2019 0:00,4/15/2019 0:00,337,336,11,15,4/9/2019 0:00,4/12/2019 0:00,Q22019,20192,2019
4/16/2019 0:00,4/16/2019,Apr-2019,201904,14,1,4/16/2019 0:00,4/16/2019 0:00,338,337,12,16,4/16/2019 0:00,4/15/2019 0:00,Q22019,20192,2019
4/17/2019 0:00,4/17/2019,Apr-2019,201904,14,1,4/17/2019 0:00,4/17/2019 0:00,339,338,13,16,4/16/2019 0:00,4/16/2019 0:00,Q22019,20192,2019
4/18/2019 0:00,4/18/2019,Apr-2019,201904,14,1,4/18/2019 0:00,4/18/2019 0:00,340,339,14,16,4/16/2019 0:00,4/17/2019 0:00,Q22019,20192,2019
4/19/2019 0:00,4/19/2019,Apr-2019,201904,14,1,4/19/2019 0:00,4/19/2019 0:00,341,340,15,16,4/16/2019 0:00,4/18/2019 0:00,Q22019,20192,2019
4/20/2019 0:00,4/20/2019,Apr-2019,201904,14,0,,4/19/2019 0:00,,340,,16,4/16/2019 0:00,,Q22019,20192,2019
4/21/2019 0:00,4/21/2019,Apr-2019,201904,14,0,,4/19/2019 0:00,,340,,16,4/16/2019 0:00,,Q22019,20192,2019
4/22/2019 0:00,4/22/2019,Apr-2019,201904,14,1,4/22/2019 0:00,4/22/2019 0:00,342,341,16,16,4/16/2019 0:00,4/19/2019 0:00,Q22019,20192,2019
4/23/2019 0:00,4/23/2019,Apr-2019,201904,14,1,4/23/2019 0:00,4/23/2019 0:00,343,342,17,17,4/23/2019 0:00,4/22/2019 0:00,Q22019,20192,2019
4/24/2019 0:00,4/24/2019,Apr-2019,201904,14,1,4/24/2019 0:00,4/24/2019 0:00,344,343,18,17,4/23/2019 0:00,4/23/2019 0:00,Q22019,20192,2019
4/25/2019 0:00,4/25/2019,Apr-2019,201904,14,1,4/25/2019 0:00,4/25/2019 0:00,345,344,19,17,4/23/2019 0:00,4/24/2019 0:00,Q22019,20192,2019
4/26/2019 0:00,4/26/2019,Apr-2019,201904,14,1,4/26/2019 0:00,4/26/2019 0:00,346,345,20,17,4/23/2019 0:00,4/25/2019 0:00,Q22019,20192,2019
4/27/2019 0:00,4/27/2019,Apr-2019,201904,14,0,,4/26/2019 0:00,,345,,17,4/23/2019 0:00,,Q22019,20192,2019
4/28/2019 0:00,4/28/2019,Apr-2019,201904,14,0,,4/26/2019 0:00,,345,,17,4/23/2019 0:00,,Q22019,20192,2019
4/29/2019 0:00,4/29/2019,Apr-2019,201904,14,1,4/29/2019 0:00,4/29/2019 0:00,347,346,21,17,4/23/2019 0:00,4/26/2019 0:00,Q22019,20192,2019
4/30/2019 0:00,4/30/2019,Apr-2019,201904,14,1,4/30/2019 0:00,4/30/2019 0:00,348,347,22,18,4/30/2019 0:00,4/29/2019 0:00,Q22019,20192,2019
5/1/2019 0:00,5/1/2019,May-2019,201905,13,1,5/1/2019 0:00,5/1/2019 0:00,349,348,1,18,4/30/2019 0:00,4/30/2019 0:00,Q22019,20192,2019
5/2/2019 0:00,5/2/2019,May-2019,201905,13,1,5/2/2019 0:00,5/2/2019 0:00,350,349,2,18,4/30/2019 0:00,5/1/2019 0:00,Q22019,20192,2019
5/3/2019 0:00,5/3/2019,May-2019,201905,13,1,5/3/2019 0:00,5/3/2019 0:00,351,350,3,18,4/30/2019 0:00,5/2/2019 0:00,Q22019,20192,2019
5/4/2019 0:00,5/4/2019,May-2019,201905,13,0,,5/3/2019 0:00,,350,,18,4/30/2019 0:00,,Q22019,20192,2019
5/5/2019 0:00,5/5/2019,May-2019,201905,13,0,,5/3/2019 0:00,,350,,18,4/30/2019 0:00,,Q22019,20192,2019
5/6/2019 0:00,5/6/2019,May-2019,201905,13,1,5/6/2019 0:00,5/6/2019 0:00,352,351,4,18,4/30/2019 0:00,5/3/2019 0:00,Q22019,20192,2019
5/7/2019 0:00,5/7/2019,May-2019,201905,13,1,5/7/2019 0:00,5/7/2019 0:00,353,352,5,19,5/7/2019 0:00,5/6/2019 0:00,Q22019,20192,2019
5/8/2019 0:00,5/8/2019,May-2019,201905,13,1,5/8/2019 0:00,5/8/2019 0:00,354,353,6,19,5/7/2019 0:00,5/7/2019 0:00,Q22019,20192,2019
5/9/2019 0:00,5/9/2019,May-2019,201905,13,1,5/9/2019 0:00,5/9/2019 0:00,355,354,7,19,5/7/2019 0:00,5/8/2019 0:00,Q22019,20192,2019
5/10/2019 0:00,5/10/2019,May-2019,201905,13,1,5/10/2019 0:00,5/10/2019 0:00,356,355,8,19,5/7/2019 0:00,5/9/2019 0:00,Q22019,20192,2019
5/11/2019 0:00,5/11/2019,May-2019,201905,13,0,,5/10/2019 0:00,,355,,19,5/7/2019 0:00,,Q22019,20192,2019
5/12/2019 0:00,5/12/2019,May-2019,201905,13,0,,5/10/2019 0:00,,355,,19,5/7/2019 0:00,,Q22019,20192,2019
5/13/2019 0:00,5/13/2019,May-2019,201905,13,1,5/13/2019 0:00,5/13/2019 0:00,357,356,9,19,5/7/2019 0:00,5/10/2019 0:00,Q22019,20192,2019
5/14/2019 0:00,5/14/2019,May-2019,201905,13,1,5/14/2019 0:00,5/14/2019 0:00,358,357,10,20,5/14/2019 0:00,5/13/2019 0:00,Q22019,20192,2019
5/15/2019 0:00,5/15/2019,May-2019,201905,13,1,5/15/2019 0:00,5/15/2019 0:00,359,358,11,20,5/14/2019 0:00,5/14/2019 0:00,Q22019,20192,2019
5/16/2019 0:00,5/16/2019,May-2019,201905,13,1,5/16/2019 0:00,5/16/2019 0:00,360,359,12,20,5/14/2019 0:00,5/15/2019 0:00,Q22019,20192,2019
5/17/2019 0:00,5/17/2019,May-2019,201905,13,1,5/17/2019 0:00,5/17/2019 0:00,361,360,13,20,5/14/2019 0:00,5/16/2019 0:00,Q22019,20192,2019
5/18/2019 0:00,5/18/2019,May-2019,201905,13,0,,5/17/2019 0:00,,360,,20,5/14/2019 0:00,,Q22019,20192,2019
5/19/2019 0:00,5/19/2019,May-2019,201905,13,0,,5/17/2019 0:00,,360,,20,5/14/2019 0:00,,Q22019,20192,2019
5/20/2019 0:00,5/20/2019,May-2019,201905,13,1,5/20/2019 0:00,5/20/2019 0:00,362,361,14,20,5/14/2019 0:00,5/17/2019 0:00,Q22019,20192,2019
5/21/2019 0:00,5/21/2019,May-2019,201905,13,1,5/21/2019 0:00,5/21/2019 0:00,363,362,15,21,5/21/2019 0:00,5/20/2019 0:00,Q22019,20192,2019
5/22/2019 0:00,5/22/2019,May-2019,201905,13,1,5/22/2019 0:00,5/22/2019 0:00,364,363,16,21,5/21/2019 0:00,5/21/2019 0:00,Q22019,20192,2019
5/23/2019 0:00,5/23/2019,May-2019,201905,13,1,5/23/2019 0:00,5/23/2019 0:00,365,364,17,21,5/21/2019 0:00,5/22/2019 0:00,Q22019,20192,2019
5/24/2019 0:00,5/24/2019,May-2019,201905,13,1,5/24/2019 0:00,5/24/2019 0:00,366,365,18,21,5/21/2019 0:00,5/23/2019 0:00,Q22019,20192,2019
5/25/2019 0:00,5/25/2019,May-2019,201905,13,0,,5/24/2019 0:00,,365,,21,5/21/2019 0:00,,Q22019,20192,2019
5/26/2019 0:00,5/26/2019,May-2019,201905,13,0,,5/24/2019 0:00,,365,,21,5/21/2019 0:00,,Q22019,20192,2019
5/27/2019 0:00,5/27/2019,May-2019,201905,13,1,5/27/2019 0:00,5/27/2019 0:00,367,366,19,21,5/21/2019 0:00,5/24/2019 0:00,Q22019,20192,2019
5/28/2019 0:00,5/28/2019,May-2019,201905,13,1,5/28/2019 0:00,5/28/2019 0:00,368,367,20,22,5/28/2019 0:00,5/27/2019 0:00,Q22019,20192,2019
5/29/2019 0:00,5/29/2019,May-2019,201905,13,1,5/29/2019 0:00,5/29/2019 0:00,369,368,21,22,5/28/2019 0:00,5/28/2019 0:00,Q22019,20192,2019
5/30/2019 0:00,5/30/2019,May-2019,201905,13,1,5/30/2019 0:00,5/30/2019 0:00,370,369,22,22,5/28/2019 0:00,5/29/2019 0:00,Q22019,20192,2019
5/31/2019 0:00,5/31/2019,May-2019,201905,13,1,5/31/2019 0:00,5/31/2019 0:00,371,370,23,22,5/28/2019 0:00,5/30/2019 0:00,Q22019,20192,2019
6/1/2019 0:00,6/1/2019,Jun-2019,201906,12,0,,5/31/2019 0:00,,370,,22,5/28/2019 0:00,,Q22019,20192,2019
6/2/2019 0:00,6/2/2019,Jun-2019,201906,12,0,,5/31/2019 0:00,,370,,22,5/28/2019 0:00,,Q22019,20192,2019
6/3/2019 0:00,6/3/2019,Jun-2019,201906,12,1,6/3/2019 0:00,6/3/2019 0:00,372,371,1,22,5/28/2019 0:00,5/31/2019 0:00,Q22019,20192,2019
6/4/2019 0:00,6/4/2019,Jun-2019,201906,12,1,6/4/2019 0:00,6/4/2019 0:00,373,372,2,23,6/4/2019 0:00,6/3/2019 0:00,Q22019,20192,2019
6/5/2019 0:00,6/5/2019,Jun-2019,201906,12,1,6/5/2019 0:00,6/5/2019 0:00,374,373,3,23,6/4/2019 0:00,6/4/2019 0:00,Q22019,20192,2019
6/6/2019 0:00,6/6/2019,Jun-2019,201906,12,1,6/6/2019 0:00,6/6/2019 0:00,375,374,4,23,6/4/2019 0:00,6/5/2019 0:00,Q22019,20192,2019
6/7/2019 0:00,6/7/2019,Jun-2019,201906,12,1,6/7/2019 0:00,6/7/2019 0:00,376,375,5,23,6/4/2019 0:00,6/6/2019 0:00,Q22019,20192,2019
6/8/2019 0:00,6/8/2019,Jun-2019,201906,12,0,,6/7/2019 0:00,,375,,23,6/4/2019 0:00,,Q22019,20192,2019
6/9/2019 0:00,6/9/2019,Jun-2019,201906,12,0,,6/7/2019 0:00,,375,,23,6/4/2019 0:00,,Q22019,20192,2019
6/10/2019 0:00,6/10/2019,Jun-2019,201906,12,1,6/10/2019 0:00,6/10/2019 0:00,377,376,6,23,6/4/2019 0:00,6/7/2019 0:00,Q22019,20192,2019
6/11/2019 0:00,6/11/2019,Jun-2019,201906,12,1,6/11/2019 0:00,6/11/2019 0:00,378,377,7,24,6/11/2019 0:00,6/10/2019 0:00,Q22019,20192,2019
6/12/2019 0:00,6/12/2019,Jun-2019,201906,12,1,6/12/2019 0:00,6/12/2019 0:00,379,378,8,24,6/11/2019 0:00,6/11/2019 0:00,Q22019,20192,2019
6/13/2019 0:00,6/13/2019,Jun-2019,201906,12,1,6/13/2019 0:00,6/13/2019 0:00,380,379,9,24,6/11/2019 0:00,6/12/2019 0:00,Q22019,20192,2019
6/14/2019 0:00,6/14/2019,Jun-2019,201906,12,1,6/14/2019 0:00,6/14/2019 0:00,381,380,10,24,6/11/2019 0:00,6/13/2019 0:00,Q22019,20192,2019
6/15/2019 0:00,6/15/2019,Jun-2019,201906,12,0,,6/14/2019 0:00,,380,,24,6/11/2019 0:00,,Q22019,20192,2019
6/16/2019 0:00,6/16/2019,Jun-2019,201906,12,0,,6/14/2019 0:00,,380,,24,6/11/2019 0:00,,Q22019,20192,2019
6/17/2019 0:00,6/17/2019,Jun-2019,201906,12,1,6/17/2019 0:00,6/17/2019 0:00,382,381,11,24,6/11/2019 0:00,6/14/2019 0:00,Q22019,20192,2019
6/18/2019 0:00,6/18/2019,Jun-2019,201906,12,1,6/18/2019 0:00,6/18/2019 0:00,383,382,12,25,6/18/2019 0:00,6/17/2019 0:00,Q22019,20192,2019
6/19/2019 0:00,6/19/2019,Jun-2019,201906,12,1,6/19/2019 0:00,6/19/2019 0:00,384,383,13,25,6/18/2019 0:00,6/18/2019 0:00,Q22019,20192,2019
6/20/2019 0:00,6/20/2019,Jun-2019,201906,12,1,6/20/2019 0:00,6/20/2019 0:00,385,384,14,25,6/18/2019 0:00,6/19/2019 0:00,Q22019,20192,2019
6/21/2019 0:00,6/21/2019,Jun-2019,201906,12,1,6/21/2019 0:00,6/21/2019 0:00,386,385,15,25,6/18/2019 0:00,6/20/2019 0:00,Q22019,20192,2019
6/22/2019 0:00,6/22/2019,Jun-2019,201906,12,0,,6/21/2019 0:00,,385,,25,6/18/2019 0:00,,Q22019,20192,2019
6/23/2019 0:00,6/23/2019,Jun-2019,201906,12,0,,6/21/2019 0:00,,385,,25,6/18/2019 0:00,,Q22019,20192,2019
6/24/2019 0:00,6/24/2019,Jun-2019,201906,12,1,6/24/2019 0:00,6/24/2019 0:00,387,386,16,25,6/18/2019 0:00,6/21/2019 0:00,Q22019,20192,2019
6/25/2019 0:00,6/25/2019,Jun-2019,201906,12,1,6/25/2019 0:00,6/25/2019 0:00,388,387,17,26,6/25/2019 0:00,6/24/2019 0:00,Q22019,20192,2019
6/26/2019 0:00,6/26/2019,Jun-2019,201906,12,1,6/26/2019 0:00,6/26/2019 0:00,389,388,18,26,6/25/2019 0:00,6/25/2019 0:00,Q22019,20192,2019
6/27/2019 0:00,6/27/2019,Jun-2019,201906,12,1,6/27/2019 0:00,6/27/2019 0:00,390,389,19,26,6/25/2019 0:00,6/26/2019 0:00,Q22019,20192,2019
6/28/2019 0:00,6/28/2019,Jun-2019,201906,12,1,6/28/2019 0:00,6/28/2019 0:00,391,390,20,26,6/25/2019 0:00,6/27/2019 0:00,Q22019,20192,2019
6/29/2019 0:00,6/29/2019,Jun-2019,201906,12,0,,6/28/2019 0:00,,390,,26,6/25/2019 0:00,,Q22019,20192,2019
6/30/2019 0:00,6/30/2019,Jun-2019,201906,12,0,,6/28/2019 0:00,,390,,26,6/25/2019 0:00,,Q22019,20192,2019
7/1/2019 0:00,7/1/2019,Jul-2019,201907,11,1,7/1/2019 0:00,7/1/2019 0:00,392,391,1,26,6/25/2019 0:00,6/28/2019 0:00,Q32019,20193,2019
7/2/2019 0:00,7/2/2019,Jul-2019,201907,11,1,7/2/2019 0:00,7/2/2019 0:00,393,392,2,27,7/2/2019 0:00,7/1/2019 0:00,Q32019,20193,2019
7/3/2019 0:00,7/3/2019,Jul-2019,201907,11,1,7/3/2019 0:00,7/3/2019 0:00,394,393,3,27,7/2/2019 0:00,7/2/2019 0:00,Q32019,20193,2019
7/4/2019 0:00,7/4/2019,Jul-2019,201907,11,1,7/4/2019 0:00,7/4/2019 0:00,395,394,4,27,7/2/2019 0:00,7/3/2019 0:00,Q32019,20193,2019
7/5/2019 0:00,7/5/2019,Jul-2019,201907,11,1,7/5/2019 0:00,7/5/2019 0:00,396,395,5,27,7/2/2019 0:00,7/4/2019 0:00,Q32019,20193,2019
7/6/2019 0:00,7/6/2019,Jul-2019,201907,11,0,,7/5/2019 0:00,,395,,27,7/2/2019 0:00,,Q32019,20193,2019
7/7/2019 0:00,7/7/2019,Jul-2019,201907,11,0,,7/5/2019 0:00,,395,,27,7/2/2019 0:00,,Q32019,20193,2019
7/8/2019 0:00,7/8/2019,Jul-2019,201907,11,1,7/8/2019 0:00,7/8/2019 0:00,397,396,6,27,7/2/2019 0:00,7/5/2019 0:00,Q32019,20193,2019
7/9/2019 0:00,7/9/2019,Jul-2019,201907,11,1,7/9/2019 0:00,7/9/2019 0:00,398,397,7,28,7/9/2019 0:00,7/8/2019 0:00,Q32019,20193,2019
7/10/2019 0:00,7/10/2019,Jul-2019,201907,11,1,7/10/2019 0:00,7/10/2019 0:00,399,398,8,28,7/9/2019 0:00,7/9/2019 0:00,Q32019,20193,2019
7/11/2019 0:00,7/11/2019,Jul-2019,201907,11,1,7/11/2019 0:00,7/11/2019 0:00,400,399,9,28,7/9/2019 0:00,7/10/2019 0:00,Q32019,20193,2019
7/12/2019 0:00,7/12/2019,Jul-2019,201907,11,1,7/12/2019 0:00,7/12/2019 0:00,401,400,10,28,7/9/2019 0:00,7/11/2019 0:00,Q32019,20193,2019
7/13/2019 0:00,7/13/2019,Jul-2019,201907,11,0,,7/12/2019 0:00,,400,,28,7/9/2019 0:00,,Q32019,20193,2019
7/14/2019 0:00,7/14/2019,Jul-2019,201907,11,0,,7/12/2019 0:00,,400,,28,7/9/2019 0:00,,Q32019,20193,2019
7/15/2019 0:00,7/15/2019,Jul-2019,201907,11,1,7/15/2019 0:00,7/15/2019 0:00,402,401,11,28,7/9/2019 0:00,7/12/2019 0:00,Q32019,20193,2019
7/16/2019 0:00,7/16/2019,Jul-2019,201907,11,1,7/16/2019 0:00,7/16/2019 0:00,403,402,12,29,7/16/2019 0:00,7/15/2019 0:00,Q32019,20193,2019
7/17/2019 0:00,7/17/2019,Jul-2019,201907,11,1,7/17/2019 0:00,7/17/2019 0:00,404,403,13,29,7/16/2019 0:00,7/16/2019 0:00,Q32019,20193,2019
7/18/2019 0:00,7/18/2019,Jul-2019,201907,11,1,7/18/2019 0:00,7/18/2019 0:00,405,404,14,29,7/16/2019 0:00,7/17/2019 0:00,Q32019,20193,2019
7/19/2019 0:00,7/19/2019,Jul-2019,201907,11,1,7/19/2019 0:00,7/19/2019 0:00,406,405,15,29,7/16/2019 0:00,7/18/2019 0:00,Q32019,20193,2019
7/20/2019 0:00,7/20/2019,Jul-2019,201907,11,0,,7/19/2019 0:00,,405,,29,7/16/2019 0:00,,Q32019,20193,2019
7/21/2019 0:00,7/21/2019,Jul-2019,201907,11,0,,7/19/2019 0:00,,405,,29,7/16/2019 0:00,,Q32019,20193,2019
7/22/2019 0:00,7/22/2019,Jul-2019,201907,11,1,7/22/2019 0:00,7/22/2019 0:00,407,406,16,29,7/16/2019 0:00,7/19/2019 0:00,Q32019,20193,2019
7/23/2019 0:00,7/23/2019,Jul-2019,201907,11,1,7/23/2019 0:00,7/23/2019 0:00,408,407,17,30,7/23/2019 0:00,7/22/2019 0:00,Q32019,20193,2019
7/24/2019 0:00,7/24/2019,Jul-2019,201907,11,1,7/24/2019 0:00,7/24/2019 0:00,409,408,18,30,7/23/2019 0:00,7/23/2019 0:00,Q32019,20193,2019
7/25/2019 0:00,7/25/2019,Jul-2019,201907,11,1,7/25/2019 0:00,7/25/2019 0:00,410,409,19,30,7/23/2019 0:00,7/24/2019 0:00,Q32019,20193,2019
7/26/2019 0:00,7/26/2019,Jul-2019,201907,11,1,7/26/2019 0:00,7/26/2019 0:00,411,410,20,30,7/23/2019 0:00,7/25/2019 0:00,Q32019,20193,2019
7/27/2019 0:00,7/27/2019,Jul-2019,201907,11,0,,7/26/2019 0:00,,410,,30,7/23/2019 0:00,,Q32019,20193,2019
7/28/2019 0:00,7/28/2019,Jul-2019,201907,11,0,,7/26/2019 0:00,,410,,30,7/23/2019 0:00,,Q32019,20193,2019
7/29/2019 0:00,7/29/2019,Jul-2019,201907,11,1,7/29/2019 0:00,7/29/2019 0:00,412,411,21,30,7/23/2019 0:00,7/26/2019 0:00,Q32019,20193,2019
7/30/2019 0:00,7/30/2019,Jul-2019,201907,11,1,7/30/2019 0:00,7/30/2019 0:00,413,412,22,31,7/30/2019 0:00,7/29/2019 0:00,Q32019,20193,2019
7/31/2019 0:00,7/31/2019,Jul-2019,201907,11,1,7/31/2019 0:00,7/31/2019 0:00,414,413,23,31,7/30/2019 0:00,7/30/2019 0:00,Q32019,20193,2019
8/1/2019 0:00,8/1/2019,Aug-2019,201908,10,1,8/1/2019 0:00,8/1/2019 0:00,415,414,1,31,7/30/2019 0:00,7/31/2019 0:00,Q32019,20193,2019
8/2/2019 0:00,8/2/2019,Aug-2019,201908,10,1,8/2/2019 0:00,8/2/2019 0:00,416,415,2,31,7/30/2019 0:00,8/1/2019 0:00,Q32019,20193,2019
8/3/2019 0:00,8/3/2019,Aug-2019,201908,10,0,,8/2/2019 0:00,,415,,31,7/30/2019 0:00,,Q32019,20193,2019
8/4/2019 0:00,8/4/2019,Aug-2019,201908,10,0,,8/2/2019 0:00,,415,,31,7/30/2019 0:00,,Q32019,20193,2019
8/5/2019 0:00,8/5/2019,Aug-2019,201908,10,1,8/5/2019 0:00,8/5/2019 0:00,417,416,3,31,7/30/2019 0:00,8/2/2019 0:00,Q32019,20193,2019
8/6/2019 0:00,8/6/2019,Aug-2019,201908,10,1,8/6/2019 0:00,8/6/2019 0:00,418,417,4,32,8/6/2019 0:00,8/5/2019 0:00,Q32019,20193,2019
8/7/2019 0:00,8/7/2019,Aug-2019,201908,10,1,8/7/2019 0:00,8/7/2019 0:00,419,418,5,32,8/6/2019 0:00,8/6/2019 0:00,Q32019,20193,2019
8/8/2019 0:00,8/8/2019,Aug-2019,201908,10,1,8/8/2019 0:00,8/8/2019 0:00,420,419,6,32,8/6/2019 0:00,8/7/2019 0:00,Q32019,20193,2019
8/9/2019 0:00,8/9/2019,Aug-2019,201908,10,1,8/9/2019 0:00,8/9/2019 0:00,421,420,7,32,8/6/2019 0:00,8/8/2019 0:00,Q32019,20193,2019
8/10/2019 0:00,8/10/2019,Aug-2019,201908,10,0,,8/9/2019 0:00,,420,,32,8/6/2019 0:00,,Q32019,20193,2019
8/11/2019 0:00,8/11/2019,Aug-2019,201908,10,0,,8/9/2019 0:00,,420,,32,8/6/2019 0:00,,Q32019,20193,2019
8/12/2019 0:00,8/12/2019,Aug-2019,201908,10,1,8/12/2019 0:00,8/12/2019 0:00,422,421,8,32,8/6/2019 0:00,8/9/2019 0:00,Q32019,20193,2019
8/13/2019 0:00,8/13/2019,Aug-2019,201908,10,1,8/13/2019 0:00,8/13/2019 0:00,423,422,9,33,8/13/2019 0:00,8/12/2019 0:00,Q32019,20193,2019
8/14/2019 0:00,8/14/2019,Aug-2019,201908,10,1,8/14/2019 0:00,8/14/2019 0:00,424,423,10,33,8/13/2019 0:00,8/13/2019 0:00,Q32019,20193,2019
8/15/2019 0:00,8/15/2019,Aug-2019,201908,10,1,8/15/2019 0:00,8/15/2019 0:00,425,424,11,33,8/13/2019 0:00,8/14/2019 0:00,Q32019,20193,2019
8/16/2019 0:00,8/16/2019,Aug-2019,201908,10,1,8/16/2019 0:00,8/16/2019 0:00,426,425,12,33,8/13/2019 0:00,8/15/2019 0:00,Q32019,20193,2019
8/17/2019 0:00,8/17/2019,Aug-2019,201908,10,0,,8/16/2019 0:00,,425,,33,8/13/2019 0:00,,Q32019,20193,2019
8/18/2019 0:00,8/18/2019,Aug-2019,201908,10,0,,8/16/2019 0:00,,425,,33,8/13/2019 0:00,,Q32019,20193,2019
8/19/2019 0:00,8/19/2019,Aug-2019,201908,10,1,8/19/2019 0:00,8/19/2019 0:00,427,426,13,33,8/13/2019 0:00,8/16/2019 0:00,Q32019,20193,2019
8/20/2019 0:00,8/20/2019,Aug-2019,201908,10,1,8/20/2019 0:00,8/20/2019 0:00,428,427,14,34,8/20/2019 0:00,8/19/2019 0:00,Q32019,20193,2019
8/21/2019 0:00,8/21/2019,Aug-2019,201908,10,1,8/21/2019 0:00,8/21/2019 0:00,429,428,15,34,8/20/2019 0:00,8/20/2019 0:00,Q32019,20193,2019
8/22/2019 0:00,8/22/2019,Aug-2019,201908,10,1,8/22/2019 0:00,8/22/2019 0:00,430,429,16,34,8/20/2019 0:00,8/21/2019 0:00,Q32019,20193,2019
8/23/2019 0:00,8/23/2019,Aug-2019,201908,10,1,8/23/2019 0:00,8/23/2019 0:00,431,430,17,34,8/20/2019 0:00,8/22/2019 0:00,Q32019,20193,2019
8/24/2019 0:00,8/24/2019,Aug-2019,201908,10,0,,8/23/2019 0:00,,430,,34,8/20/2019 0:00,,Q32019,20193,2019
8/25/2019 0:00,8/25/2019,Aug-2019,201908,10,0,,8/23/2019 0:00,,430,,34,8/20/2019 0:00,,Q32019,20193,2019
8/26/2019 0:00,8/26/2019,Aug-2019,201908,10,1,8/26/2019 0:00,8/26/2019 0:00,432,431,18,34,8/20/2019 0:00,8/23/2019 0:00,Q32019,20193,2019
8/27/2019 0:00,8/27/2019,Aug-2019,201908,10,1,8/27/2019 0:00,8/27/2019 0:00,433,432,19,35,8/27/2019 0:00,8/26/2019 0:00,Q32019,20193,2019
8/28/2019 0:00,8/28/2019,Aug-2019,201908,10,1,8/28/2019 0:00,8/28/2019 0:00,434,433,20,35,8/27/2019 0:00,8/27/2019 0:00,Q32019,20193,2019
8/29/2019 0:00,8/29/2019,Aug-2019,201908,10,1,8/29/2019 0:00,8/29/2019 0:00,435,434,21,35,8/27/2019 0:00,8/28/2019 0:00,Q32019,20193,2019
8/30/2019 0:00,8/30/2019,Aug-2019,201908,10,1,8/30/2019 0:00,8/30/2019 0:00,436,435,22,35,8/27/2019 0:00,8/29/2019 0:00,Q32019,20193,2019
8/31/2019 0:00,8/31/2019,Aug-2019,201908,10,0,,8/30/2019 0:00,,435,,35,8/27/2019 0:00,,Q32019,20193,2019
9/1/2019 0:00,9/1/2019,Sep-2019,201909,9,0,,8/30/2019 0:00,,435,,35,8/27/2019 0:00,,Q32019,20193,2019
9/2/2019 0:00,9/2/2019,Sep-2019,201909,9,1,9/2/2019 0:00,9/2/2019 0:00,437,436,1,35,8/27/2019 0:00,8/30/2019 0:00,Q32019,20193,2019
9/3/2019 0:00,9/3/2019,Sep-2019,201909,9,1,9/3/2019 0:00,9/3/2019 0:00,438,437,2,36,9/3/2019 0:00,9/2/2019 0:00,Q32019,20193,2019
9/4/2019 0:00,9/4/2019,Sep-2019,201909,9,1,9/4/2019 0:00,9/4/2019 0:00,439,438,3,36,9/3/2019 0:00,9/3/2019 0:00,Q32019,20193,2019
9/5/2019 0:00,9/5/2019,Sep-2019,201909,9,1,9/5/2019 0:00,9/5/2019 0:00,440,439,4,36,9/3/2019 0:00,9/4/2019 0:00,Q32019,20193,2019
9/6/2019 0:00,9/6/2019,Sep-2019,201909,9,1,9/6/2019 0:00,9/6/2019 0:00,441,440,5,36,9/3/2019 0:00,9/5/2019 0:00,Q32019,20193,2019
9/7/2019 0:00,9/7/2019,Sep-2019,201909,9,0,,9/6/2019 0:00,,440,,36,9/3/2019 0:00,,Q32019,20193,2019
9/8/2019 0:00,9/8/2019,Sep-2019,201909,9,0,,9/6/2019 0:00,,440,,36,9/3/2019 0:00,,Q32019,20193,2019
9/9/2019 0:00,9/9/2019,Sep-2019,201909,9,1,9/9/2019 0:00,9/9/2019 0:00,442,441,6,36,9/3/2019 0:00,9/6/2019 0:00,Q32019,20193,2019
9/10/2019 0:00,9/10/2019,Sep-2019,201909,9,1,9/10/2019 0:00,9/10/2019 0:00,443,442,7,37,9/10/2019 0:00,9/9/2019 0:00,Q32019,20193,2019
9/11/2019 0:00,9/11/2019,Sep-2019,201909,9,1,9/11/2019 0:00,9/11/2019 0:00,444,443,8,37,9/10/2019 0:00,9/10/2019 0:00,Q32019,20193,2019
9/12/2019 0:00,9/12/2019,Sep-2019,201909,9,1,9/12/2019 0:00,9/12/2019 0:00,445,444,9,37,9/10/2019 0:00,9/11/2019 0:00,Q32019,20193,2019
9/13/2019 0:00,9/13/2019,Sep-2019,201909,9,1,9/13/2019 0:00,9/13/2019 0:00,446,445,10,37,9/10/2019 0:00,9/12/2019 0:00,Q32019,20193,2019
9/14/2019 0:00,9/14/2019,Sep-2019,201909,9,0,,9/13/2019 0:00,,445,,37,9/10/2019 0:00,,Q32019,20193,2019
9/15/2019 0:00,9/15/2019,Sep-2019,201909,9,0,,9/13/2019 0:00,,445,,37,9/10/2019 0:00,,Q32019,20193,2019
9/16/2019 0:00,9/16/2019,Sep-2019,201909,9,1,9/16/2019 0:00,9/16/2019 0:00,447,446,11,37,9/10/2019 0:00,9/13/2019 0:00,Q32019,20193,2019
9/17/2019 0:00,9/17/2019,Sep-2019,201909,9,1,9/17/2019 0:00,9/17/2019 0:00,448,447,12,38,9/17/2019 0:00,9/16/2019 0:00,Q32019,20193,2019
