Order No,Item ID,Sales Date,Customer Id,City Id,Qty,Price,COGS,Discount Percent
10221,23,7/22/2019,1164,31,2,67,46,44
11300,7,7/22/2019,575,33,2,100,78,36
12040,10,7/22/2019,3586,36,1,100,84,34
12098,21,7/22/2019,3698,7,3,47,39,10
13326,34,7/22/2019,4002,94,2,100,86,21
14434,32,7/22/2019,1296,17,2,100,87,18
16252,10,7/22/2019,2099,31,3,100,84,20
16260,35,7/22/2019,1492,36,2,130,119,12
16272,15,7/22/2019,3023,16,3,40,38,25
16569,26,7/22/2019,1070,69,2,65,52,4
16596,12,7/22/2019,3479,100,3,67,40,22
17585,40,7/22/2019,3637,13,2,133,86,2
18911,19,7/22/2019,2768,36,3,83,66,18
19339,26,7/22/2019,2254,64,1,65,52,8
19933,37,7/22/2019,810,77,2,117,104,31
20205,48,7/22/2019,915,39,2,822,534,40
21898,42,7/22/2019,6111,2,1,753,451,17
22458,47,7/22/2019,4804,44,2,1333,666,28
22713,31,7/22/2019,1234,24,1,133,125,7
23264,46,7/22/2019,699,20,1,867,554,21
23603,30,7/22/2019,1639,97,2,40,36,17
24349,36,7/22/2019,5924,64,2,133,123,10
24429,43,7/22/2019,2828,42,2,1367,820,25
24858,51,7/22/2019,2964,60,1,860,516,25
25535,53,7/22/2019,3452,6,2,1533,1073,43
27666,45,7/22/2019,1011,49,1,1067,533,34
28241,20,7/22/2019,1194,56,2,50,40,17
28821,18,7/22/2019,5213,79,2,83,53,15
28891,12,7/22/2019,4967,55,1,67,40,8
29040,27,7/22/2019,3888,2,2,83,66,25
29777,45,7/22/2019,3539,21,1,1067,533,19
10066,24,7/23/2019,903,23,2,91,77,44
10559,29,7/23/2019,1675,73,2,53,45,44
10909,23,7/23/2019,3735,7,3,67,46,13
11315,6,7/23/2019,4694,75,2,93,65,42
11910,24,7/23/2019,2558,10,3,91,77,21
12453,40,7/23/2019,816,26,3,133,86,17
12507,33,7/23/2019,772,96,3,123,104,7
13962,40,7/23/2019,3853,8,1,133,86,9
14138,21,7/23/2019,4390,95,2,47,39,1
14416,11,7/23/2019,3816,51,2,73,36,23
14788,31,7/23/2019,1034,90,2,133,125,38
15299,20,7/23/2019,3158,46,3,50,40,18
15306,26,7/23/2019,2764,13,3,65,52,10
17124,10,7/23/2019,421,57,3,100,84,17
17857,9,7/23/2019,1481,20,3,100,83,15
17872,27,7/23/2019,1019,91,1,83,66,1
18022,13,7/23/2019,1164,31,2,52,36,8
19490,31,7/23/2019,4027,34,3,133,125,15
20373,55,7/23/2019,5821,69,2,753,376,4
20939,39,7/23/2019,5979,95,1,183,124,42
21889,19,7/23/2019,6438,92,1,83,66,13
23134,22,7/23/2019,6031,98,1,83,70,14
23217,35,7/23/2019,3663,67,2,130,119,11
23427,23,7/23/2019,2935,45,1,67,46,27
24033,35,7/23/2019,1773,32,2,130,119,39
25784,44,7/23/2019,264,28,2,1167,583,23
27771,37,7/23/2019,5361,78,1,117,104,7
29029,11,7/23/2019,2708,35,2,73,36,13
29061,44,7/23/2019,5092,47,2,1167,583,4
29766,42,7/23/2019,2701,17,1,753,451,14
10556,29,7/24/2019,1725,55,1,53,45,42
10664,32,7/24/2019,543,10,2,100,87,10
10993,25,7/24/2019,3977,7,1,67,53,10
11321,8,7/24/2019,3227,20,1,97,67,11
11481,24,7/24/2019,4902,32,2,91,77,40
13241,31,7/24/2019,4818,28,1,133,125,26
14459,30,7/24/2019,3208,71,1,40,36,13
15739,36,7/24/2019,2228,35,1,133,123,28
17788,19,7/24/2019,798,46,1,83,66,34
18447,8,7/24/2019,1630,96,2,97,67,34
19435,37,7/24/2019,1048,87,2,117,104,39
20256,21,7/24/2019,831,16,2,47,39,9
21768,41,7/24/2019,3908,61,2,1033,619,39
22097,20,7/24/2019,3596,35,1,50,40,20
22157,42,7/24/2019,1716,30,1,753,451,13
22288,27,7/24/2019,5114,40,1,83,66,6
24600,16,7/24/2019,2421,2,2,60,54,32
24705,47,7/24/2019,1522,49,1,1333,666,3
25575,13,7/24/2019,2315,13,1,52,36,16
25741,15,7/24/2019,6429,94,2,40,38,39
25940,15,7/24/2019,1992,23,1,40,38,18
26650,34,7/24/2019,2816,8,1,100,86,37
27311,27,7/24/2019,2704,54,2,83,66,17
27493,21,7/24/2019,5727,30,2,47,39,41
29967,33,7/24/2019,1784,93,2,123,104,9
11544,22,7/25/2019,2957,47,2,83,70,34
12240,26,7/25/2019,4396,56,3,65,52,5
12586,13,7/25/2019,1371,11,1,52,36,11
13928,34,7/25/2019,4485,53,1,100,86,27
14059,17,7/25/2019,937,59,2,92,36,37
14588,16,7/25/2019,2801,18,3,60,54,44
14890,22,7/25/2019,850,78,2,83,70,11
15211,40,7/25/2019,1784,93,1,133,86,29
15766,27,7/25/2019,2073,18,2,83,66,27
16733,6,7/25/2019,2225,72,1,93,65,16
17750,20,7/25/2019,647,75,1,50,40,5
18579,21,7/25/2019,1801,2,1,47,39,36
18987,22,7/25/2019,3274,11,3,83,70,4
19128,34,7/25/2019,3840,40,1,100,86,17
19271,25,7/25/2019,1152,70,1,67,53,13
19742,30,7/25/2019,2613,47,3,40,36,5
21409,26,7/25/2019,1128,30,1,65,52,22
21607,25,7/25/2019,4998,72,2,67,53,23
22016,30,7/25/2019,5083,63,1,40,36,13
22479,20,7/25/2019,4854,38,2,50,40,19
24702,31,7/25/2019,621,81,2,133,125,12
26361,19,7/25/2019,2704,54,1,83,66,5
26771,16,7/25/2019,5941,4,2,60,54,27
26872,48,7/25/2019,655,96,1,822,534,28
28432,16,7/25/2019,5899,69,2,60,54,23
28508,22,7/25/2019,3625,43,1,83,70,10
28558,30,7/25/2019,4746,2,1,40,36,1
28585,40,7/25/2019,186,39,1,133,86,26
28642,15,7/25/2019,2958,21,1,40,38,44
29817,50,7/25/2019,2353,22,2,1733,1299,43
10293,31,7/26/2019,3029,22,2,133,125,19
10627,17,7/26/2019,3799,75,1,92,36,4
10895,40,7/26/2019,407,50,2,133,86,42
11032,31,7/26/2019,1520,7,2,133,125,18
11828,11,7/26/2019,2937,49,2,73,36,19
11886,22,7/26/2019,2608,31,2,83,70,9
11941,19,7/26/2019,513,22,2,83,66,6
12062,9,7/26/2019,471,5,1,100,83,19
12279,10,7/26/2019,3625,43,2,100,84,4
12416,32,7/26/2019,2985,8,2,100,87,41
12435,28,7/26/2019,4267,91,1,92,64,7
12972,21,7/26/2019,4538,10,2,47,39,19
12992,25,7/26/2019,1808,80,1,67,53,22
13228,34,7/26/2019,4434,6,2,100,86,6
13553,23,7/26/2019,3222,34,1,67,46,43
13847,12,7/26/2019,2676,25,3,67,40,25
14446,27,7/26/2019,2613,47,1,83,66,45
14553,17,7/26/2019,3899,6,2,92,36,15
14656,17,7/26/2019,4611,69,1,92,36,42
14732,18,7/26/2019,3655,87,2,83,53,26
15119,31,7/26/2019,2540,26,3,133,125,8
15366,35,7/26/2019,996,86,2,130,119,39
15646,10,7/26/2019,778,24,1,100,84,3
17265,10,7/26/2019,3396,45,1,100,84,45
17475,6,7/26/2019,4601,92,2,93,65,11
18323,32,7/26/2019,1545,28,1,100,87,32
18409,30,7/26/2019,2654,8,3,40,36,9
19338,30,7/26/2019,431,18,2,40,36,45
19359,19,7/26/2019,2583,31,2,83,66,44
19796,15,7/26/2019,1215,17,3,40,38,2
20298,46,7/26/2019,3541,100,2,867,554,18
23366,45,7/26/2019,5926,97,1,1067,533,31
23795,43,7/26/2019,1522,49,2,1367,820,37
24255,21,7/26/2019,5287,33,1,47,39,19
25619,17,7/26/2019,6155,66,2,92,36,20
26055,54,7/26/2019,1502,63,1,1017,661,18
28256,29,7/26/2019,1342,24,1,53,45,17
29248,47,7/26/2019,352,25,2,1333,666,39
29618,44,7/26/2019,3969,2,1,1167,583,26
10078,37,7/27/2019,1714,83,2,117,104,40
10198,16,7/27/2019,1366,83,3,60,54,18
11463,20,7/27/2019,1150,86,2,50,40,45
11774,9,7/27/2019,3835,54,2,100,83,6
12754,19,7/27/2019,578,68,1,83,66,35
13023,34,7/27/2019,4407,53,1,100,86,45
13922,11,7/27/2019,2304,30,1,73,36,35
14413,31,7/27/2019,3770,80,2,133,125,22
15284,26,7/27/2019,3165,75,1,65,52,25
15329,37,7/27/2019,2314,4,3,117,104,11
15350,33,7/27/2019,682,62,2,123,104,7
15829,8,7/27/2019,1728,34,1,97,67,15
16237,22,7/27/2019,2934,54,3,83,70,31
16288,10,7/27/2019,62,30,1,100,84,17
16643,30,7/27/2019,4106,98,3,40,36,11
18361,40,7/27/2019,2081,26,1,133,86,16
19109,10,7/27/2019,2375,4,1,100,84,5
20268,18,7/27/2019,2669,47,2,83,53,7
20421,23,7/27/2019,169,60,1,67,46,37
21104,30,7/27/2019,5892,63,2,40,36,31
21268,16,7/27/2019,524,49,1,60,54,44
23141,37,7/27/2019,2042,90,1,117,104,18
23664,11,7/27/2019,3373,17,2,73,36,44
23723,37,7/27/2019,2587,25,1,117,104,19
24468,20,7/27/2019,5304,25,1,50,40,19
25501,32,7/27/2019,1398,65,2,100,87,2
25598,40,7/27/2019,249,7,1,133,86,12
25639,19,7/27/2019,3370,23,1,83,66,9
25831,21,7/27/2019,233,62,1,47,39,10
26696,49,7/27/2019,3630,74,1,782,516,32
27400,32,7/27/2019,4043,40,2,100,87,22
27484,43,7/27/2019,5122,65,1,1367,820,44
27563,38,7/27/2019,341,12,2,167,115,14
29002,17,7/27/2019,315,93,2,92,36,5
10223,26,7/28/2019,1470,44,1,65,52,40
10400,20,7/28/2019,2403,42,1,50,40,2
11176,35,7/28/2019,784,32,2,130,119,37
11748,37,7/28/2019,3786,96,1,117,104,30
11986,25,7/28/2019,3990,49,2,67,53,44
12242,18,7/28/2019,4987,36,3,83,53,18
12665,6,7/28/2019,2909,52,2,93,65,30
12826,28,7/28/2019,539,94,2,92,64,28
13289,32,7/28/2019,1070,69,2,100,87,37
13620,14,7/28/2019,845,20,2,83,70,30
14056,9,7/28/2019,3141,71,1,100,83,29
14306,19,7/28/2019,744,22,1,83,66,19
15131,33,7/28/2019,2851,47,2,123,104,39
15438,21,7/28/2019,802,95,2,47,39,44
16549,10,7/28/2019,2810,9,1,100,84,16
17111,31,7/28/2019,1748,42,3,133,125,18
17752,16,7/28/2019,2601,34,1,60,54,39
18016,28,7/28/2019,615,64,3,92,64,31
18285,31,7/28/2019,302,74,2,133,125,6
18492,20,7/28/2019,3406,47,1,50,40,4
19021,14,7/28/2019,64,74,2,83,70,34
19366,28,7/28/2019,2526,36,3,92,64,33
19464,22,7/28/2019,3701,43,1,83,70,23
19597,32,7/28/2019,2597,35,2,100,87,38
19683,14,7/28/2019,2592,47,3,83,70,15
23610,46,7/28/2019,963,43,2,867,554,20
23630,49,7/28/2019,5810,10,1,782,516,24
23742,11,7/28/2019,43,47,2,73,36,12
26406,36,7/28/2019,5232,99,1,133,123,11
26576,51,7/28/2019,1850,47,2,860,516,12
27431,33,7/28/2019,4485,53,2,123,104,13
10120,37,7/29/2019,3609,47,3,117,104,16
10382,40,7/29/2019,1175,68,3,133,86,6
10504,28,7/29/2019,4087,92,1,92,64,31
11744,16,7/29/2019,2147,12,3,60,54,16
12235,17,7/29/2019,987,74,2,92,36,5
13253,34,7/29/2019,306,84,2,100,86,41
15668,18,7/29/2019,2151,17,2,83,53,32
17883,7,7/29/2019,2919,19,2,100,78,41
18000,31,7/29/2019,1996,57,1,133,125,6
18396,11,7/29/2019,52,84,1,73,36,39
18416,39,7/29/2019,4948,53,3,183,124,29
18807,11,7/29/2019,2107,27,2,73,36,35
19851,7,7/29/2019,308,83,2,100,78,6
20102,55,7/29/2019,5361,78,2,753,376,18
20649,15,7/29/2019,2542,39,2,40,38,12
20941,21,7/29/2019,5174,13,1,47,39,31
21069,14,7/29/2019,1657,7,1,83,70,15
21303,55,7/29/2019,704,14,2,753,376,7
21680,14,7/29/2019,35,46,1,83,70,13
22417,37,7/29/2019,1684,29,2,117,104,43
22439,12,7/29/2019,1876,81,2,67,40,27
22482,37,7/29/2019,5126,32,1,117,104,31
22566,40,7/29/2019,3977,7,1,133,86,29
23233,41,7/29/2019,130,64,2,1033,619,42
23333,55,7/29/2019,2371,27,1,753,376,18
24617,53,7/29/2019,4643,98,2,1533,1073,6
24766,43,7/29/2019,6033,15,1,1367,820,41
25483,47,7/29/2019,321,35,1,1333,666,27
26526,33,7/29/2019,3182,94,2,123,104,10
26942,23,7/29/2019,4411,77,2,67,46,13
28842,21,7/29/2019,5087,21,1,47,39,9
29392,54,7/29/2019,5191,26,1,1017,661,44
29441,49,7/29/2019,4783,28,2,782,516,15
10075,19,7/30/2019,3553,89,2,83,66,34
10222,11,7/30/2019,4278,54,1,73,36,3
11072,22,7/30/2019,293,25,2,83,70,19
11626,6,7/30/2019,2655,22,2,93,65,11
12110,35,7/30/2019,763,16,2,130,119,1
12394,21,7/30/2019,427,2,3,47,39,45
12867,11,7/30/2019,1593,71,3,73,36,44
13077,9,7/30/2019,316,85,3,100,83,4
13426,22,7/30/2019,3900,94,2,83,70,44
13526,29,7/30/2019,4940,16,1,53,45,2
14714,26,7/30/2019,2327,13,1,65,52,39
14847,13,7/30/2019,345,8,3,52,36,9
14918,16,7/30/2019,2604,48,2,60,54,45
15652,37,7/30/2019,907,44,1,117,104,35
15871,29,7/30/2019,1840,65,3,53,45,38
16373,17,7/30/2019,168,15,1,92,36,33
16822,30,7/30/2019,2854,48,2,40,36,18
17083,30,7/30/2019,2240,64,1,40,36,36
17109,26,7/30/2019,2313,45,2,65,52,22
17324,17,7/30/2019,2772,14,1,92,36,32
17529,39,7/30/2019,2946,56,1,183,124,4
18038,35,7/30/2019,3335,75,1,130,119,8
18245,13,7/30/2019,2045,50,1,52,36,38
19936,40,7/30/2019,4964,24,1,133,86,43
22899,32,7/30/2019,825,21,2,100,87,42
23401,54,7/30/2019,4884,90,1,1017,661,36
23545,35,7/30/2019,2744,30,1,130,119,30
23674,34,7/30/2019,3956,66,2,100,86,10
25223,15,7/30/2019,5628,59,1,40,38,13
26016,46,7/30/2019,4248,67,1,867,554,15
26555,12,7/30/2019,3374,80,2,67,40,11
27047,54,7/30/2019,859,48,2,1017,661,9
27056,19,7/30/2019,2241,31,1,83,66,17
27296,25,7/30/2019,6109,10,1,67,53,1
29250,42,7/30/2019,4451,20,1,753,451,41
29399,47,7/30/2019,1834,68,2,1333,666,12
29825,18,7/30/2019,4585,91,2,83,53,32
10884,29,7/31/2019,4926,54,3,53,45,28
11171,17,7/31/2019,2387,7,2,92,36,25
11897,20,7/31/2019,3911,66,1,50,40,7
12419,19,7/31/2019,519,87,1,83,66,7
13547,19,7/31/2019,4761,77,1,83,66,33
13746,36,7/31/2019,3483,27,3,133,123,2
13945,9,7/31/2019,3392,62,2,100,83,12
15163,35,7/31/2019,2857,24,2,130,119,39
15751,11,7/31/2019,2083,3,1,73,36,5
15754,17,7/31/2019,2770,6,2,92,36,44
15880,20,7/31/2019,2285,29,2,50,40,7
16167,21,7/31/2019,3182,94,1,47,39,20
16573,32,7/31/2019,2221,1,3,100,87,38
17706,38,7/31/2019,4594,79,3,167,115,23
18047,24,7/31/2019,2694,29,3,91,77,30
18518,27,7/31/2019,3409,65,1,83,66,26
18728,39,7/31/2019,230,93,3,183,124,8
19025,18,7/31/2019,375,14,2,83,53,45
19265,29,7/31/2019,3662,45,2,53,45,8
20452,47,7/31/2019,4205,76,2,1333,666,28
21112,46,7/31/2019,3169,69,2,867,554,18
21336,43,7/31/2019,5726,6,1,1367,820,32
21364,52,7/31/2019,2023,8,2,782,602,35
22225,49,7/31/2019,2747,25,1,782,516,38
22278,36,7/31/2019,189,58,2,133,123,1
24047,21,7/31/2019,1545,28,2,47,39,32
24506,38,7/31/2019,689,48,1,167,115,27
27208,20,7/31/2019,3438,70,2,50,40,40
28099,21,7/31/2019,5671,42,1,47,39,15
28545,52,7/31/2019,6413,86,2,782,602,21
28609,13,7/31/2019,1937,65,1,52,36,13
29007,54,7/31/2019,2219,97,2,1017,661,5
29705,36,7/31/2019,5964,30,2,133,123,4
10263,11,8/1/2019,431,18,1,73,36,2
10316,21,8/1/2019,4905,22,3,47,39,35
11329,37,8/1/2019,4946,83,1,117,104,18
11335,25,8/1/2019,114,53,3,67,53,35
12464,15,8/1/2019,1379,56,2,40,38,45
12808,17,8/1/2019,3945,18,3,92,36,26
13163,22,8/1/2019,4018,32,1,83,70,42
13497,37,8/1/2019,3410,72,3,117,104,14
14176,12,8/1/2019,4315,62,2,67,40,10
14852,35,8/1/2019,4153,85,3,130,119,9
15077,12,8/1/2019,2699,38,1,67,40,13
15587,19,8/1/2019,3010,50,2,83,66,14
15699,21,8/1/2019,3430,84,1,47,39,39
16050,39,8/1/2019,4127,38,3,183,124,4
16321,10,8/1/2019,2153,74,3,100,84,25
16841,18,8/1/2019,2955,5,1,83,53,17
17616,28,8/1/2019,4006,17,3,92,64,2
17842,7,8/1/2019,29,75,3,100,78,38
18466,40,8/1/2019,4228,39,1,133,86,24
18844,29,8/1/2019,4116,81,1,53,45,1
19120,28,8/1/2019,1260,37,1,92,64,19
19459,6,8/1/2019,924,30,2,93,65,15
20685,44,8/1/2019,5963,56,1,1167,583,44
21227,32,8/1/2019,5563,64,2,100,87,17
21522,25,8/1/2019,674,51,2,67,53,22
21538,40,8/1/2019,327,76,2,133,86,6
22292,33,8/1/2019,471,5,2,123,104,43
23609,19,8/1/2019,3017,4,2,83,66,6
23856,40,8/1/2019,2449,13,1,133,86,45
23962,45,8/1/2019,3174,55,1,1067,533,30
24555,27,8/1/2019,959,13,1,83,66,17
25011,27,8/1/2019,4952,76,2,83,66,7
28540,28,8/1/2019,1211,4,1,92,64,1
28863,12,8/1/2019,5155,95,1,67,40,8
28935,16,8/1/2019,385,84,1,60,54,45
10187,30,8/2/2019,3898,12,3,40,36,5
10524,12,8/2/2019,2484,39,3,67,40,13
11130,35,8/2/2019,2338,36,2,130,119,19
11253,6,8/2/2019,146,49,3,93,65,32
12361,34,8/2/2019,1237,37,2,100,86,12
13684,18,8/2/2019,3367,90,3,83,53,31
13723,16,8/2/2019,746,4,2,60,54,45
14332,14,8/2/2019,2613,47,2,83,70,6
15087,40,8/2/2019,4129,68,1,133,86,39
15291,19,8/2/2019,2956,56,1,83,66,32
15864,40,8/2/2019,3482,91,3,133,86,6
16628,17,8/2/2019,3825,100,2,92,36,38
17436,27,8/2/2019,4885,70,1,83,66,31
17492,31,8/2/2019,180,70,3,133,125,4
18450,18,8/2/2019,2271,12,2,83,53,35
18693,36,8/2/2019,2719,55,3,133,123,12
18986,6,8/2/2019,1754,33,2,93,65,16
19867,18,8/2/2019,1839,64,3,83,53,9
21232,19,8/2/2019,434,2,1,83,66,40
23017,31,8/2/2019,3558,31,2,133,125,27
23040,55,8/2/2019,4232,86,1,753,376,27
24785,39,8/2/2019,3199,100,2,183,124,42
24945,44,8/2/2019,3092,3,1,1167,583,17
27022,42,8/2/2019,6250,59,2,753,451,36
27249,26,8/2/2019,1348,91,2,65,52,37
28027,44,8/2/2019,3093,52,2,1167,583,20
28382,46,8/2/2019,4171,97,2,867,554,15
28631,44,8/2/2019,3628,8,1,1167,583,35
29252,34,8/2/2019,4145,2,1,100,86,19
11550,30,8/3/2019,4579,60,3,40,36,12
11603,16,8/3/2019,1905,92,2,60,54,36
11628,30,8/3/2019,403,34,2,40,36,43
13412,34,8/3/2019,3224,5,2,100,86,42
13673,12,8/3/2019,624,77,2,67,40,9
13947,36,8/3/2019,2228,35,3,133,123,23
14316,27,8/3/2019,4891,75,2,83,66,25
15687,39,8/3/2019,645,23,1,183,124,32
15781,29,8/3/2019,305,27,2,53,45,6
15866,34,8/3/2019,708,59,1,100,86,44
16331,33,8/3/2019,4929,68,3,123,104,11
16551,26,8/3/2019,3822,20,3,65,52,38
16956,29,8/3/2019,1665,35,1,53,45,39
16992,38,8/3/2019,3923,21,3,167,115,26
19011,38,8/3/2019,3746,9,3,167,115,36
19684,24,8/3/2019,818,99,2,91,77,30
19835,20,8/3/2019,4184,36,3,50,40,30
20245,18,8/3/2019,2144,47,2,83,53,37
20761,23,8/3/2019,1380,39,2,67,46,23
22348,20,8/3/2019,1758,17,1,50,40,27
22549,49,8/3/2019,4801,47,2,782,516,7
22818,24,8/3/2019,1610,8,1,91,77,22
23062,47,8/3/2019,801,36,1,1333,666,5
23441,55,8/3/2019,2760,26,1,753,376,43
23888,20,8/3/2019,960,80,1,50,40,11
24467,35,8/3/2019,274,41,1,130,119,29
24855,44,8/3/2019,3362,11,2,1167,583,29
24873,38,8/3/2019,431,18,2,167,115,39
25246,36,8/3/2019,3092,3,2,133,123,21
26582,45,8/3/2019,398,6,1,1067,533,12
26820,37,8/3/2019,5991,4,2,117,104,22
26844,26,8/3/2019,2448,11,1,65,52,7
27324,54,8/3/2019,2855,13,2,1017,661,27
28522,14,8/3/2019,2852,25,2,83,70,6
28581,39,8/3/2019,3980,60,2,183,124,39
28735,42,8/3/2019,4923,28,1,753,451,6
29186,32,8/3/2019,4378,74,2,100,87,29
10230,36,8/4/2019,3216,19,1,133,123,36
11018,21,8/4/2019,80,22,3,47,39,33
11801,23,8/4/2019,2328,42,1,67,46,33
12288,39,8/4/2019,948,19,2,183,124,11
13124,10,8/4/2019,4598,84,2,100,84,38
13895,14,8/4/2019,653,62,1,83,70,27
13985,17,8/4/2019,234,80,2,92,36,3
14119,14,8/4/2019,1435,54,2,83,70,21
14615,17,8/4/2019,3945,18,3,92,36,41
14863,25,8/4/2019,2243,17,2,67,53,45
15216,17,8/4/2019,1021,24,2,92,36,38
15677,20,8/4/2019,170,1,1,50,40,15
17963,8,8/4/2019,4131,84,3,97,67,43
18382,20,8/4/2019,1050,25,3,50,40,24
18386,15,8/4/2019,1925,3,2,40,38,40
19424,8,8/4/2019,2687,59,3,97,67,42
19876,28,8/4/2019,917,67,3,92,64,26
20799,18,8/4/2019,6288,72,1,83,53,14
22211,53,8/4/2019,3345,1,2,1533,1073,24
22603,54,8/4/2019,340,91,1,1017,661,24
23285,25,8/4/2019,5586,96,1,67,53,14
23336,44,8/4/2019,2042,90,2,1167,583,32
24388,31,8/4/2019,3907,87,1,133,125,7
24626,38,8/4/2019,483,27,1,167,115,40
24842,44,8/4/2019,992,62,1,1167,583,42
25530,36,8/4/2019,3716,46,1,133,123,4
26161,12,8/4/2019,5544,99,1,67,40,1
26226,28,8/4/2019,1319,94,2,92,64,39
27494,45,8/4/2019,180,70,1,1067,533,24
27636,24,8/4/2019,2979,34,1,91,77,4
28074,21,8/4/2019,5978,32,2,47,39,42
28741,41,8/4/2019,5291,70,2,1033,619,39
29201,38,8/4/2019,3931,27,1,167,115,2
29388,40,8/4/2019,881,29,1,133,86,13
29495,26,8/4/2019,5591,90,1,65,52,33
10178,10,8/5/2019,480,6,1,100,84,31
11305,33,8/5/2019,711,90,1,123,104,7
11531,28,8/5/2019,4176,13,2,92,64,3
11535,17,8/5/2019,3285,73,1,92,36,10
11899,17,8/5/2019,3599,92,3,92,36,19
14001,30,8/5/2019,931,63,3,40,36,2
14002,30,8/5/2019,4805,82,3,40,36,37
14246,33,8/5/2019,3622,83,1,123,104,39
16775,29,8/5/2019,4660,5,2,53,45,35
17022,38,8/5/2019,2390,1,1,167,115,24
17134,28,8/5/2019,745,96,3,92,64,3
17244,15,8/5/2019,3908,61,3,40,38,36
18454,35,8/5/2019,3709,40,3,130,119,20
18950,28,8/5/2019,3165,75,3,92,64,31
19099,28,8/5/2019,4740,92,2,92,64,21
19489,27,8/5/2019,3204,61,2,83,66,25
19534,36,8/5/2019,2829,8,2,133,123,19
20282,41,8/5/2019,5612,62,2,1033,619,6
23247,23,8/5/2019,2556,34,2,67,46,15
23281,26,8/5/2019,4125,58,2,65,52,7
24420,52,8/5/2019,4225,80,2,782,602,9
24474,15,8/5/2019,3401,29,1,40,38,44
24536,25,8/5/2019,5346,4,1,67,53,32
25314,52,8/5/2019,4823,71,1,782,602,12
26335,28,8/5/2019,2181,91,2,92,64,4
26960,20,8/5/2019,5857,24,1,50,40,21
26981,27,8/5/2019,5301,29,1,83,66,17
27285,27,8/5/2019,372,41,1,83,66,2
27840,49,8/5/2019,2803,55,2,782,516,34
27878,44,8/5/2019,1349,53,2,1167,583,11
28091,24,8/5/2019,4105,3,2,91,77,45
28364,43,8/5/2019,3696,32,1,1367,820,44
28758,52,8/5/2019,678,74,1,782,602,24
29800,31,8/5/2019,502,28,1,133,125,15
29979,41,8/5/2019,2397,22,1,1033,619,19
10005,12,8/6/2019,2000,91,2,67,40,40
10932,33,8/6/2019,2854,48,1,123,104,13
11354,10,8/6/2019,3560,53,2,100,84,15
11740,31,8/6/2019,541,26,2,133,125,22
11847,10,8/6/2019,1793,46,1,100,84,45
11917,27,8/6/2019,4098,36,1,83,66,22
12173,32,8/6/2019,4483,27,3,100,87,21
12380,16,8/6/2019,3719,45,3,60,54,43
13177,19,8/6/2019,2587,25,3,83,66,16
13705,39,8/6/2019,684,28,3,183,124,19
14287,39,8/6/2019,57,11,3,183,124,43
15032,28,8/6/2019,2654,8,3,92,64,31
15584,21,8/6/2019,3497,73,3,47,39,23
15758,28,8/6/2019,343,1,3,92,64,33
16145,15,8/6/2019,88,83,2,40,38,18
16530,15,8/6/2019,4676,32,3,40,38,33
17204,16,8/6/2019,2655,22,1,60,54,20
17638,11,8/6/2019,4100,2,2,73,36,3
18438,33,8/6/2019,701,63,2,123,104,16
21318,36,8/6/2019,5236,16,2,133,123,31
22058,42,8/6/2019,2539,27,2,753,451,27
22559,18,8/6/2019,6410,80,2,83,53,24
22982,51,8/6/2019,259,2,1,860,516,16
23360,51,8/6/2019,4379,39,2,860,516,1
25290,29,8/6/2019,3309,35,1,53,45,43
25370,31,8/6/2019,1494,100,2,133,125,33
26535,21,8/6/2019,2360,55,1,47,39,14
27404,30,8/6/2019,5672,47,2,40,36,4
29585,21,8/6/2019,1761,42,1,47,39,36
10247,6,8/7/2019,1121,71,2,93,65,7
11225,6,8/7/2019,4969,11,2,93,65,7
11727,29,8/7/2019,4903,94,2,53,45,10
13805,17,8/7/2019,3235,65,3,92,36,39
14008,16,8/7/2019,435,96,3,60,54,36
14257,10,8/7/2019,2653,7,2,100,84,16
14683,14,8/7/2019,4020,8,2,83,70,9
15112,18,8/7/2019,4833,67,3,83,53,36
15785,26,8/7/2019,921,53,3,65,52,30
18609,26,8/7/2019,1730,99,3,65,52,30
18967,31,8/7/2019,693,50,3,133,125,8
19628,38,8/7/2019,663,65,3,167,115,6
19726,40,8/7/2019,2540,26,1,133,86,1
20008,16,8/7/2019,1883,39,1,60,54,24
20389,18,8/7/2019,4034,25,1,83,53,42
24881,31,8/7/2019,2106,4,1,133,125,21
24969,13,8/7/2019,5969,71,1,52,36,33
25230,13,8/7/2019,4456,61,1,52,36,28
26139,55,8/7/2019,6280,93,2,753,376,2
26169,46,8/7/2019,6334,9,1,867,554,42
29142,46,8/7/2019,6362,7,2,867,554,19
29314,50,8/7/2019,4249,70,1,1733,1299,9
29845,22,8/7/2019,466,75,1,83,70,31
10030,11,8/8/2019,2214,40,2,73,36,13
10566,34,8/8/2019,1381,94,1,100,86,7
11108,35,8/8/2019,2738,7,1,130,119,1
11290,18,8/8/2019,2313,45,2,83,53,13
11687,33,8/8/2019,1453,80,3,123,104,39
11864,36,8/8/2019,2009,32,3,133,123,25
11891,40,8/8/2019,626,44,2,133,86,9
13506,32,8/8/2019,2444,8,3,100,87,6
13614,38,8/8/2019,4568,40,2,167,115,14
13712,35,8/8/2019,1751,65,1,130,119,12
15180,31,8/8/2019,3196,97,2,133,125,41
15806,35,8/8/2019,4908,35,2,130,119,20
15841,32,8/8/2019,4938,28,2,100,87,8
16031,23,8/8/2019,2272,47,2,67,46,19
16587,26,8/8/2019,923,78,3,65,52,39
