Customer Id,Age,City Id,City,State,Name
5196,26,92,Chesapeake,Virginia,Customer 5196
5198,30,65,Cincinnati,Ohio,Customer 5198
5199,40,15,San Francisco,California,Customer 5199
5200,32,84,Lubbock,Texas,Customer 5200
5201,33,38,Kansas City,Missouri,Customer 5201
5202,32,76,Chula Vista,California,Customer 5202
5203,26,9,Dallas,Texas,Customer 5203
5204,32,14,Columbus,Ohio,Customer 5204
5205,38,78,Jersey City,New Jersey,Customer 5205
5206,32,61,Stockton,California,Customer 5206
5208,29,42,Omaha,Nebraska,Customer 5208
5209,34,4,Houston,Texas,Customer 5209
5210,32,100,Spokane,Washington,Customer 5210
5212,31,20,Washington,District of Columbia,Customer 5212
5213,34,79,St. Petersburg,Florida,Customer 5213
5214,28,26,Memphis,Tennessee,Customer 5214
5215,30,67,Greensboro,North Carolina,Customer 5215
5216,36,92,Chesapeake,Virginia,Customer 5216
5219,38,94,Irving,Texas,Customer 5219
5221,37,25,Portland,Oregon,Customer 5221
5222,35,79,St. Petersburg,Florida,Customer 5222
5223,34,40,Miami,Florida,Customer 5223
5224,35,33,Tucson,Arizona,Customer 5224
5225,29,89,Winstonâ€“Salem,North Carolina,Customer 5225
5226,39,63,Saint Paul,Minnesota,Customer 5226
5227,33,48,Arlington,Texas,Customer 5227
5228,40,15,San Francisco,California,Customer 5228
5229,37,81,Madison,Wisconsin,Customer 5229
5231,38,93,Garland,Texas,Customer 5231
5232,34,99,Baton Rouge,Louisiana,Customer 5232
5233,33,23,Detroit,Michigan,Customer 5233
5234,30,94,Irving,Texas,Customer 5234
5235,35,16,Charlotte,North Carolina,Customer 5235
5236,34,16,Charlotte,North Carolina,Customer 5236
5237,34,2,Los Angeles,California,Customer 5237
5238,35,100,Spokane,Washington,Customer 5238
5239,38,28,Las Vegas,Nevada,Customer 5239
5241,31,37,Atlanta,Georgia,Customer 5241
5242,26,5,Phoenix,Arizona,Customer 5242
5244,28,53,Bakersfield,California,Customer 5244
5246,30,81,Madison,Wisconsin,Customer 5246
5247,33,97,Boise,Idaho,Customer 5247
5248,36,89,Winstonâ€“Salem,North Carolina,Customer 5248
5249,38,59,Corpus Christi,Texas,Customer 5249
5250,40,90,North Las Vegas,Nevada,Customer 5250
5251,36,30,Baltimore,Maryland,Customer 5251
5253,27,32,Albuquerque,New Mexico,Customer 5253
5254,38,44,Virginia Beach[m],Virginia,Customer 5254
5255,38,39,Colorado Springs,Colorado,Customer 5255
5258,31,61,Stockton,California,Customer 5258
5259,33,95,Hialeah,Florida,Customer 5259
5261,31,36,Sacramento,California,Customer 5261
5262,31,39,Colorado Springs,Colorado,Customer 5262
5263,26,100,Spokane,Washington,Customer 5263
5264,36,21,Boston,Massachusetts,Customer 5264
5265,33,82,Chandler,Arizona,Customer 5265
5266,32,12,Jacksonville,Florida,Customer 5266
5267,27,18,Seattle,Washington,Customer 5267
5269,38,22,El Paso,Texas,Customer 5269
5270,29,14,Columbus,Ohio,Customer 5270
5273,27,85,Scottsdale,Arizona,Customer 5273
5274,38,36,Sacramento,California,Customer 5274
5276,27,18,Seattle,Washington,Customer 5276
5277,39,11,Austin,Texas,Customer 5277
5279,34,32,Albuquerque,New Mexico,Customer 5279
5280,27,22,El Paso,Texas,Customer 5280
5281,37,52,Cleveland,Ohio,Customer 5281
5282,32,88,Gilbert,Arizona,Customer 5282
5284,26,67,Greensboro,North Carolina,Customer 5284
5286,38,36,Sacramento,California,Customer 5286
5287,38,33,Tucson,Arizona,Customer 5287
5288,37,63,Saint Paul,Minnesota,Customer 5288
5289,28,30,Baltimore,Maryland,Customer 5289
5290,38,90,North Las Vegas,Nevada,Customer 5290
5291,30,70,Lincoln,Nebraska,Customer 5291
5292,32,69,Plano,Texas,Customer 5292
5293,29,7,San Antonio,Texas,Customer 5293
5294,25,53,Bakersfield,California,Customer 5294
5295,37,48,Arlington,Texas,Customer 5295
5296,38,96,Fremont,California,Customer 5296
5297,26,17,Indianapolis,Indiana,Customer 5297
5298,28,78,Jersey City,New Jersey,Customer 5298
5299,26,45,Oakland,California,Customer 5299
5300,38,44,Virginia Beach[m],Virginia,Customer 5300
5301,36,29,Louisville,Kentucky,Customer 5301
5302,37,4,Houston,Texas,Customer 5302
5303,35,15,San Francisco,California,Customer 5303
5304,37,25,Portland,Oregon,Customer 5304
5305,32,54,Aurora,Colorado,Customer 5305
5306,30,32,Albuquerque,New Mexico,Customer 5306
5307,26,78,Jersey City,New Jersey,Customer 5307
5310,38,83,Buffalo,New York,Customer 5310
5311,35,46,Minneapolis,Minnesota,Customer 5311
5313,36,13,Fort Worth,Texas,Customer 5313
5314,30,73,Newark,New Jersey,Customer 5314
5315,38,36,Sacramento,California,Customer 5315
5317,39,93,Garland,Texas,Customer 5317
5319,35,55,Anaheim,California,Customer 5319
5320,26,97,Boise,Idaho,Customer 5320
5321,29,100,Spokane,Washington,Customer 5321
5322,35,90,North Las Vegas,Nevada,Customer 5322
5324,30,4,Houston,Texas,Customer 5324
5325,33,26,Memphis,Tennessee,Customer 5325
5328,35,2,Los Angeles,California,Customer 5328
5330,29,9,Dallas,Texas,Customer 5330
5331,29,100,Spokane,Washington,Customer 5331
5332,30,19,Denver,Colorado,Customer 5332
5333,32,59,Corpus Christi,Texas,Customer 5333
5334,26,86,Reno,Nevada,Customer 5334
5335,36,63,Saint Paul,Minnesota,Customer 5335
5336,33,26,Memphis,Tennessee,Customer 5336
5337,37,74,Toledo,Ohio,Customer 5337
5338,26,55,Anaheim,California,Customer 5338
5339,29,72,Irvine,California,Customer 5339
5340,31,87,Glendale,Arizona,Customer 5340
5341,32,18,Seattle,Washington,Customer 5341
5342,34,52,Cleveland,Ohio,Customer 5342
5343,26,52,Cleveland,Ohio,Customer 5343
5344,25,54,Aurora,Colorado,Customer 5344
5345,36,8,San Diego,California,Customer 5345
5346,37,4,Houston,Texas,Customer 5346
5347,39,31,Milwaukee,Wisconsin,Customer 5347
5348,29,83,Buffalo,New York,Customer 5348
5349,34,73,Newark,New Jersey,Customer 5349
5350,26,89,Winstonâ€“Salem,North Carolina,Customer 5350
5351,34,13,Fort Worth,Texas,Customer 5351
5352,27,75,Durham,North Carolina,Customer 5352
5353,33,43,Long Beach,California,Customer 5353
5354,26,74,Toledo,Ohio,Customer 5354
5355,34,69,Plano,Texas,Customer 5355
5356,37,23,Detroit,Michigan,Customer 5356
5357,33,24,Nashville,Tennessee,Customer 5357
5358,25,77,Fort Wayne,Indiana,Customer 5358
5359,31,97,Boise,Idaho,Customer 5359
5360,39,74,Toledo,Ohio,Customer 5360
5361,32,78,Jersey City,New Jersey,Customer 5361
5363,36,86,Reno,Nevada,Customer 5363
5364,35,16,Charlotte,North Carolina,Customer 5364
5365,40,89,Winstonâ€“Salem,North Carolina,Customer 5365
5366,31,51,Wichita,Kansas,Customer 5366
5367,34,88,Gilbert,Arizona,Customer 5367
5368,38,16,Charlotte,North Carolina,Customer 5368
5369,38,74,Toledo,Ohio,Customer 5369
5370,34,20,Washington,District of Columbia,Customer 5370
5371,38,34,Fresno,California,Customer 5371
5372,34,88,Gilbert,Arizona,Customer 5372
5373,38,11,Austin,Texas,Customer 5373
5374,26,92,Chesapeake,Virginia,Customer 5374
5375,31,15,San Francisco,California,Customer 5375
5376,34,48,Arlington,Texas,Customer 5376
5377,33,97,Boise,Idaho,Customer 5377
5378,28,100,Spokane,Washington,Customer 5378
5379,35,29,Louisville,Kentucky,Customer 5379
5380,31,69,Plano,Texas,Customer 5380
5381,33,60,Lexington,Kentucky,Customer 5381
5383,38,12,Jacksonville,Florida,Customer 5383
5384,25,43,Long Beach,California,Customer 5384
5385,29,8,San Diego,California,Customer 5385
5387,32,36,Sacramento,California,Customer 5387
5388,26,37,Atlanta,Georgia,Customer 5388
5389,34,5,Phoenix,Arizona,Customer 5389
5390,32,57,Santa Ana,California,Customer 5390
5391,26,98,Richmond,Virginia,Customer 5391
5392,28,51,Wichita,Kansas,Customer 5392
5393,38,53,Bakersfield,California,Customer 5393
5394,36,27,Oklahoma City,Oklahoma,Customer 5394
5395,25,26,Memphis,Tennessee,Customer 5395
5396,33,31,Milwaukee,Wisconsin,Customer 5396
5397,40,50,New Orleans,Louisiana,Customer 5397
5398,33,77,Fort Wayne,Indiana,Customer 5398
5399,39,8,San Diego,California,Customer 5399
5400,28,67,Greensboro,North Carolina,Customer 5400
5402,29,64,St. Louis,Missouri,Customer 5402
5404,38,80,Laredo,Texas,Customer 5404
5407,25,68,Anchorage,Alaska,Customer 5407
5409,36,15,San Francisco,California,Customer 5409
5410,36,39,Colorado Springs,Colorado,Customer 5410
5412,38,8,San Diego,California,Customer 5412
5413,29,90,North Las Vegas,Nevada,Customer 5413
5416,39,39,Colorado Springs,Colorado,Customer 5416
5417,36,31,Milwaukee,Wisconsin,Customer 5417
5419,28,12,Jacksonville,Florida,Customer 5419
5420,37,85,Scottsdale,Arizona,Customer 5420
5421,31,9,Dallas,Texas,Customer 5421
5422,30,1,New York,New York,Customer 5422
5423,29,99,Baton Rouge,Louisiana,Customer 5423
5424,30,54,Aurora,Colorado,Customer 5424
5425,25,53,Bakersfield,California,Customer 5425
5426,26,6,Philadelphia[e],Pennsylvania,Customer 5426
5427,35,74,Toledo,Ohio,Customer 5427
5428,38,61,Stockton,California,Customer 5428
5429,29,24,Nashville,Tennessee,Customer 5429
5430,26,78,Jersey City,New Jersey,Customer 5430
5431,36,93,Garland,Texas,Customer 5431
5432,34,25,Portland,Oregon,Customer 5432
5433,35,32,Albuquerque,New Mexico,Customer 5433
5434,35,99,Baton Rouge,Louisiana,Customer 5434
5435,35,92,Chesapeake,Virginia,Customer 5435
5436,35,22,El Paso,Texas,Customer 5436
5438,40,31,Milwaukee,Wisconsin,Customer 5438
5439,33,87,Glendale,Arizona,Customer 5439
5440,36,82,Chandler,Arizona,Customer 5440
5441,28,39,Colorado Springs,Colorado,Customer 5441
5442,39,8,San Diego,California,Customer 5442
5443,35,18,Seattle,Washington,Customer 5443
5444,32,71,Orlando,Florida,Customer 5444
5445,39,8,San Diego,California,Customer 5445
5447,38,13,Fort Worth,Texas,Customer 5447
5448,35,19,Denver,Colorado,Customer 5448
5449,29,62,Henderson,Nevada,Customer 5449
5450,32,40,Miami,Florida,Customer 5450
5451,30,98,Richmond,Virginia,Customer 5451
5452,36,5,Phoenix,Arizona,Customer 5452
5453,36,46,Minneapolis,Minnesota,Customer 5453
5454,36,77,Fort Wayne,Indiana,Customer 5454
5455,28,98,Richmond,Virginia,Customer 5455
5456,35,77,Fort Wayne,Indiana,Customer 5456
5457,33,55,Anaheim,California,Customer 5457
5458,32,93,Garland,Texas,Customer 5458
5459,31,97,Boise,Idaho,Customer 5459
5460,40,53,Bakersfield,California,Customer 5460
5461,40,26,Memphis,Tennessee,Customer 5461
5463,28,63,Saint Paul,Minnesota,Customer 5463
5464,35,57,Santa Ana,California,Customer 5464
5465,35,75,Durham,North Carolina,Customer 5465
5466,28,93,Garland,Texas,Customer 5466
5467,33,51,Wichita,Kansas,Customer 5467
5468,26,85,Scottsdale,Arizona,Customer 5468
5469,31,83,Buffalo,New York,Customer 5469
5470,36,41,Raleigh,North Carolina,Customer 5470
5471,37,37,Atlanta,Georgia,Customer 5471
5474,37,33,Tucson,Arizona,Customer 5474
5475,32,14,Columbus,Ohio,Customer 5475
5476,36,11,Austin,Texas,Customer 5476
5477,36,30,Baltimore,Maryland,Customer 5477
5478,39,50,New Orleans,Louisiana,Customer 5478
5479,30,79,St. Petersburg,Florida,Customer 5479
5481,40,29,Louisville,Kentucky,Customer 5481
5482,26,66,Pittsburgh,Pennsylvania,Customer 5482
5483,28,48,Arlington,Texas,Customer 5483
5484,32,84,Lubbock,Texas,Customer 5484
5486,30,35,Mesa,Arizona,Customer 5486
5487,30,52,Cleveland,Ohio,Customer 5487
5488,27,73,Newark,New Jersey,Customer 5488
5489,28,93,Garland,Texas,Customer 5489
5490,25,47,Tulsa,Oklahoma,Customer 5490
5493,29,17,Indianapolis,Indiana,Customer 5493
5494,30,30,Baltimore,Maryland,Customer 5494
5496,31,18,Seattle,Washington,Customer 5496
5497,29,80,Laredo,Texas,Customer 5497
5498,39,31,Milwaukee,Wisconsin,Customer 5498
5499,28,92,Chesapeake,Virginia,Customer 5499
5500,30,25,Portland,Oregon,Customer 5500
5501,26,14,Columbus,Ohio,Customer 5501
5502,33,88,Gilbert,Arizona,Customer 5502
5504,26,17,Indianapolis,Indiana,Customer 5504
5505,27,24,Nashville,Tennessee,Customer 5505
5506,39,52,Cleveland,Ohio,Customer 5506
5507,29,29,Louisville,Kentucky,Customer 5507
5508,35,7,San Antonio,Texas,Customer 5508
5509,25,36,Sacramento,California,Customer 5509
5510,35,89,Winstonâ€“Salem,North Carolina,Customer 5510
5511,26,3,Chicago,Illinois,Customer 5511
5513,26,82,Chandler,Arizona,Customer 5513
5515,25,58,Riverside,California,Customer 5515
5517,32,30,Baltimore,Maryland,Customer 5517
5518,31,53,Bakersfield,California,Customer 5518
5519,32,35,Mesa,Arizona,Customer 5519
5520,31,60,Lexington,Kentucky,Customer 5520
5521,40,97,Boise,Idaho,Customer 5521
5522,29,54,Aurora,Colorado,Customer 5522
5523,27,5,Phoenix,Arizona,Customer 5523
5524,39,84,Lubbock,Texas,Customer 5524
5525,35,2,Los Angeles,California,Customer 5525
5526,32,31,Milwaukee,Wisconsin,Customer 5526
5527,39,6,Philadelphia[e],Pennsylvania,Customer 5527
5529,31,64,St. Louis,Missouri,Customer 5529
5530,38,84,Lubbock,Texas,Customer 5530
5531,30,51,Wichita,Kansas,Customer 5531
5532,31,48,Arlington,Texas,Customer 5532
5533,36,14,Columbus,Ohio,Customer 5533
5535,36,68,Anchorage,Alaska,Customer 5535
5536,27,13,Fort Worth,Texas,Customer 5536
5537,30,1,New York,New York,Customer 5537
5538,27,25,Portland,Oregon,Customer 5538
5539,37,12,Jacksonville,Florida,Customer 5539
5540,37,1,New York,New York,Customer 5540
5541,28,22,El Paso,Texas,Customer 5541
5542,29,64,St. Louis,Missouri,Customer 5542
5544,35,99,Baton Rouge,Louisiana,Customer 5544
5545,36,56,Honolulu,Hawaii,Customer 5545
5546,37,83,Buffalo,New York,Customer 5546
5547,25,15,San Francisco,California,Customer 5547
5548,28,54,Aurora,Colorado,Customer 5548
5549,32,24,Nashville,Tennessee,Customer 5549
5550,31,98,Richmond,Virginia,Customer 5550
5551,33,62,Henderson,Nevada,Customer 5551
5552,36,7,San Antonio,Texas,Customer 5552
5553,34,12,Jacksonville,Florida,Customer 5553
5555,32,55,Anaheim,California,Customer 5555
5557,38,90,North Las Vegas,Nevada,Customer 5557
5558,33,69,Plano,Texas,Customer 5558
5559,34,9,Dallas,Texas,Customer 5559
5560,30,49,Tampa,Florida,Customer 5560
5561,36,49,Tampa,Florida,Customer 5561
5562,36,19,Denver,Colorado,Customer 5562
5563,33,64,St. Louis,Missouri,Customer 5563
5564,36,79,St. Petersburg,Florida,Customer 5564
5566,36,59,Corpus Christi,Texas,Customer 5566
5567,34,49,Tampa,Florida,Customer 5567
5568,28,69,Plano,Texas,Customer 5568
5570,39,91,Norfolk,Virginia,Customer 5570
5571,29,27,Oklahoma City,Oklahoma,Customer 5571
5573,39,67,Greensboro,North Carolina,Customer 5573
5574,40,12,Jacksonville,Florida,Customer 5574
5575,26,37,Atlanta,Georgia,Customer 5575
5577,32,22,El Paso,Texas,Customer 5577
5578,29,97,Boise,Idaho,Customer 5578
5579,33,51,Wichita,Kansas,Customer 5579
5580,35,54,Aurora,Colorado,Customer 5580
5582,27,33,Tucson,Arizona,Customer 5582
5583,33,38,Kansas City,Missouri,Customer 5583
5584,29,42,Omaha,Nebraska,Customer 5584
5586,32,96,Fremont,California,Customer 5586
5587,37,83,Buffalo,New York,Customer 5587
5588,28,33,Tucson,Arizona,Customer 5588
5589,38,70,Lincoln,Nebraska,Customer 5589
5591,30,90,North Las Vegas,Nevada,Customer 5591
5592,38,35,Mesa,Arizona,Customer 5592
5593,33,89,Winstonâ€“Salem,North Carolina,Customer 5593
5596,39,90,North Las Vegas,Nevada,Customer 5596
5597,28,25,Portland,Oregon,Customer 5597
5599,38,90,North Las Vegas,Nevada,Customer 5599
5600,31,82,Chandler,Arizona,Customer 5600
5601,26,4,Houston,Texas,Customer 5601
5602,26,61,Stockton,California,Customer 5602
5603,36,53,Bakersfield,California,Customer 5603
5604,33,70,Lincoln,Nebraska,Customer 5604
5605,37,31,Milwaukee,Wisconsin,Customer 5605
5606,31,47,Tulsa,Oklahoma,Customer 5606
5608,38,33,Tucson,Arizona,Customer 5608
5609,32,23,Detroit,Michigan,Customer 5609
5610,32,50,New Orleans,Louisiana,Customer 5610
5611,31,26,Memphis,Tennessee,Customer 5611
5612,28,62,Henderson,Nevada,Customer 5612
5613,39,19,Denver,Colorado,Customer 5613
5615,32,33,Tucson,Arizona,Customer 5615
5616,32,24,Nashville,Tennessee,Customer 5616
5618,32,93,Garland,Texas,Customer 5618
5619,40,59,Corpus Christi,Texas,Customer 5619
5620,35,56,Honolulu,Hawaii,Customer 5620
5621,37,2,Los Angeles,California,Customer 5621
5622,31,9,Dallas,Texas,Customer 5622
5623,34,95,Hialeah,Florida,Customer 5623
5624,38,1,New York,New York,Customer 5624
5625,28,40,Miami,Florida,Customer 5625
5627,34,7,San Antonio,Texas,Customer 5627
5628,26,59,Corpus Christi,Texas,Customer 5628
5629,29,97,Boise,Idaho,Customer 5629
5631,31,66,Pittsburgh,Pennsylvania,Customer 5631
5633,37,59,Corpus Christi,Texas,Customer 5633
5634,35,78,Jersey City,New Jersey,Customer 5634
5635,27,34,Fresno,California,Customer 5635
5636,31,24,Nashville,Tennessee,Customer 5636
5638,30,71,Orlando,Florida,Customer 5638
5639,34,83,Buffalo,New York,Customer 5639
5640,26,80,Laredo,Texas,Customer 5640
5641,32,77,Fort Wayne,Indiana,Customer 5641
5642,31,68,Anchorage,Alaska,Customer 5642
5643,30,3,Chicago,Illinois,Customer 5643
5644,27,8,San Diego,California,Customer 5644
5645,30,5,Phoenix,Arizona,Customer 5645
5646,38,2,Los Angeles,California,Customer 5646
5647,37,92,Chesapeake,Virginia,Customer 5647
5648,26,99,Baton Rouge,Louisiana,Customer 5648
5649,28,57,Santa Ana,California,Customer 5649
5650,26,80,Laredo,Texas,Customer 5650
5651,33,5,Phoenix,Arizona,Customer 5651
5653,27,62,Henderson,Nevada,Customer 5653
5654,29,50,New Orleans,Louisiana,Customer 5654
5655,37,84,Lubbock,Texas,Customer 5655
5656,26,7,San Antonio,Texas,Customer 5656
5657,38,19,Denver,Colorado,Customer 5657
5659,31,91,Norfolk,Virginia,Customer 5659
5660,35,77,Fort Wayne,Indiana,Customer 5660
5661,26,5,Phoenix,Arizona,Customer 5661
5662,33,43,Long Beach,California,Customer 5662
5663,34,28,Las Vegas,Nevada,Customer 5663
5664,29,26,Memphis,Tennessee,Customer 5664
5665,35,72,Irvine,California,Customer 5665
5666,39,6,Philadelphia[e],Pennsylvania,Customer 5666
5667,32,42,Omaha,Nebraska,Customer 5667
5669,34,88,Gilbert,Arizona,Customer 5669
5670,34,24,Nashville,Tennessee,Customer 5670
5671,32,42,Omaha,Nebraska,Customer 5671
5672,39,47,Tulsa,Oklahoma,Customer 5672
5673,31,66,Pittsburgh,Pennsylvania,Customer 5673
5674,30,62,Henderson,Nevada,Customer 5674
5675,31,10,San Jose,California,Customer 5675
5676,38,66,Pittsburgh,Pennsylvania,Customer 5676
5677,26,41,Raleigh,North Carolina,Customer 5677
5678,27,70,Lincoln,Nebraska,Customer 5678
5679,25,34,Fresno,California,Customer 5679
5681,26,11,Austin,Texas,Customer 5681
5682,32,39,Colorado Springs,Colorado,Customer 5682
5683,26,13,Fort Worth,Texas,Customer 5683
5684,31,82,Chandler,Arizona,Customer 5684
5685,36,49,Tampa,Florida,Customer 5685
5686,39,89,Winstonâ€“Salem,North Carolina,Customer 5686
5687,29,39,Colorado Springs,Colorado,Customer 5687
5688,25,66,Pittsburgh,Pennsylvania,Customer 5688
5689,29,62,Henderson,Nevada,Customer 5689
5690,33,85,Scottsdale,Arizona,Customer 5690
5692,27,77,Fort Wayne,Indiana,Customer 5692
5693,30,38,Kansas City,Missouri,Customer 5693
5695,38,34,Fresno,California,Customer 5695
5696,35,50,New Orleans,Louisiana,Customer 5696
5699,31,34,Fresno,California,Customer 5699
5700,34,34,Fresno,California,Customer 5700
5702,31,88,Gilbert,Arizona,Customer 5702
5703,32,49,Tampa,Florida,Customer 5703
5704,27,8,San Diego,California,Customer 5704
5706,28,72,Irvine,California,Customer 5706
5708,33,27,Oklahoma City,Oklahoma,Customer 5708
5710,39,89,Winstonâ€“Salem,North Carolina,Customer 5710
5711,34,20,Washington,District of Columbia,Customer 5711
5712,40,11,Austin,Texas,Customer 5712
5713,29,24,Nashville,Tennessee,Customer 5713
5714,30,11,Austin,Texas,Customer 5714
5718,39,5,Phoenix,Arizona,Customer 5718
5722,31,53,Bakersfield,California,Customer 5722
5723,35,64,St. Louis,Missouri,Customer 5723
5724,39,78,Jersey City,New Jersey,Customer 5724
5726,38,6,Philadelphia[e],Pennsylvania,Customer 5726
5727,32,30,Baltimore,Maryland,Customer 5727
5728,31,74,Toledo,Ohio,Customer 5728
5729,32,55,Anaheim,California,Customer 5729
5730,34,48,Arlington,Texas,Customer 5730
5731,26,22,El Paso,Texas,Customer 5731
5732,31,64,St. Louis,Missouri,Customer 5732
5734,32,55,Anaheim,California,Customer 5734
5735,40,76,Chula Vista,California,Customer 5735
5736,38,52,Cleveland,Ohio,Customer 5736
5737,30,62,Henderson,Nevada,Customer 5737
5738,39,59,Corpus Christi,Texas,Customer 5738
5739,34,41,Raleigh,North Carolina,Customer 5739
5741,38,89,Winstonâ€“Salem,North Carolina,Customer 5741
5742,39,62,Henderson,Nevada,Customer 5742
5744,32,44,Virginia Beach[m],Virginia,Customer 5744
5745,39,52,Cleveland,Ohio,Customer 5745
5747,37,91,Norfolk,Virginia,Customer 5747
5749,33,96,Fremont,California,Customer 5749
5750,39,60,Lexington,Kentucky,Customer 5750
5752,29,76,Chula Vista,California,Customer 5752
5753,25,77,Fort Wayne,Indiana,Customer 5753
5754,37,49,Tampa,Florida,Customer 5754
5756,25,33,Tucson,Arizona,Customer 5756
5757,29,50,New Orleans,Louisiana,Customer 5757
5760,34,89,Winstonâ€“Salem,North Carolina,Customer 5760
5761,26,48,Arlington,Texas,Customer 5761
5762,35,9,Dallas,Texas,Customer 5762
5763,37,22,El Paso,Texas,Customer 5763
5764,38,93,Garland,Texas,Customer 5764
5765,31,73,Newark,New Jersey,Customer 5765
5766,27,32,Albuquerque,New Mexico,Customer 5766
5767,35,58,Riverside,California,Customer 5767
5768,26,96,Fremont,California,Customer 5768
5769,34,100,Spokane,Washington,Customer 5769
5770,34,58,Riverside,California,Customer 5770
5771,32,3,Chicago,Illinois,Customer 5771
5772,31,38,Kansas City,Missouri,Customer 5772
5774,28,56,Honolulu,Hawaii,Customer 5774
5775,28,71,Orlando,Florida,Customer 5775
5776,30,83,Buffalo,New York,Customer 5776
5777,33,72,Irvine,California,Customer 5777
5778,34,39,Colorado Springs,Colorado,Customer 5778
5779,34,56,Honolulu,Hawaii,Customer 5779
5781,31,40,Miami,Florida,Customer 5781
5782,37,12,Jacksonville,Florida,Customer 5782
5783,37,96,Fremont,California,Customer 5783
5785,27,6,Philadelphia[e],Pennsylvania,Customer 5785
5786,39,95,Hialeah,Florida,Customer 5786
5787,30,95,Hialeah,Florida,Customer 5787
5789,26,75,Durham,North Carolina,Customer 5789
5790,32,8,San Diego,California,Customer 5790
5791,25,90,North Las Vegas,Nevada,Customer 5791
5792,34,52,Cleveland,Ohio,Customer 5792
5793,34,35,Mesa,Arizona,Customer 5793
5794,35,73,Newark,New Jersey,Customer 5794
5795,28,6,Philadelphia[e],Pennsylvania,Customer 5795
5796,31,99,Baton Rouge,Louisiana,Customer 5796
5797,27,10,San Jose,California,Customer 5797
5798,40,10,San Jose,California,Customer 5798
5799,36,93,Garland,Texas,Customer 5799
5800,34,57,Santa Ana,California,Customer 5800
5801,29,30,Baltimore,Maryland,Customer 5801
5802,33,52,Cleveland,Ohio,Customer 5802
5804,38,47,Tulsa,Oklahoma,Customer 5804
5805,33,8,San Diego,California,Customer 5805
5806,39,18,Seattle,Washington,Customer 5806
5807,38,53,Bakersfield,California,Customer 5807
5808,37,51,Wichita,Kansas,Customer 5808
5809,37,41,Raleigh,North Carolina,Customer 5809
5810,30,10,San Jose,California,Customer 5810
5811,27,94,Irving,Texas,Customer 5811
5812,32,25,Portland,Oregon,Customer 5812
5813,26,19,Denver,Colorado,Customer 5813
5814,34,57,Santa Ana,California,Customer 5814
5815,36,31,Milwaukee,Wisconsin,Customer 5815
5818,27,40,Miami,Florida,Customer 5818
5821,35,69,Plano,Texas,Customer 5821
5824,35,84,Lubbock,Texas,Customer 5824
5825,38,62,Henderson,Nevada,Customer 5825
5826,48,78,Jersey City,New Jersey,Customer 5826
5828,39,58,Riverside,California,Customer 5828
5829,64,27,Oklahoma City,Oklahoma,Customer 5829
5830,36,99,Baton Rouge,Louisiana,Customer 5830
5831,63,26,Memphis,Tennessee,Customer 5831
5832,34,31,Milwaukee,Wisconsin,Customer 5832
5833,31,100,Spokane,Washington,Customer 5833
5835,57,66,Pittsburgh,Pennsylvania,Customer 5835
5836,42,67,Greensboro,North Carolina,Customer 5836
5837,61,35,Mesa,Arizona,Customer 5837
5838,50,76,Chula Vista,California,Customer 5838
5840,36,20,Washington,District of Columbia,Customer 5840
5841,69,76,Chula Vista,California,Customer 5841
5843,57,76,Chula Vista,California,Customer 5843
5844,38,14,Columbus,Ohio,Customer 5844
5845,38,98,Richmond,Virginia,Customer 5845
5848,54,28,Las Vegas,Nevada,Customer 5848
5849,42,91,Norfolk,Virginia,Customer 5849
5850,33,42,Omaha,Nebraska,Customer 5850
5851,61,44,Virginia Beach[m],Virginia,Customer 5851
5852,60,31,Milwaukee,Wisconsin,Customer 5852
5853,49,48,Arlington,Texas,Customer 5853
5854,36,77,Fort Wayne,Indiana,Customer 5854
5855,65,87,Glendale,Arizona,Customer 5855
5856,33,29,Louisville,Kentucky,Customer 5856
5857,24,24,Nashville,Tennessee,Customer 5857
5860,62,71,Orlando,Florida,Customer 5860
5861,52,97,Boise,Idaho,Customer 5861
5862,53,81,Madison,Wisconsin,Customer 5862
5863,70,63,Saint Paul,Minnesota,Customer 5863
5866,69,69,Plano,Texas,Customer 5866
5867,65,96,Fremont,California,Customer 5867
5868,28,87,Glendale,Arizona,Customer 5868
5871,49,14,Columbus,Ohio,Customer 5871
5872,46,93,Garland,Texas,Customer 5872
5873,41,27,Oklahoma City,Oklahoma,Customer 5873
5876,21,25,Portland,Oregon,Customer 5876
5877,30,43,Long Beach,California,Customer 5877
5878,25,45,Oakland,California,Customer 5878
5879,55,61,Stockton,California,Customer 5879
5880,22,90,North Las Vegas,Nevada,Customer 5880
5881,59,98,Richmond,Virginia,Customer 5881
5882,24,81,Madison,Wisconsin,Customer 5882
5883,40,15,San Francisco,California,Customer 5883
5886,43,13,Fort Worth,Texas,Customer 5886
5887,29,76,Chula Vista,California,Customer 5887
5888,66,64,St. Louis,Missouri,Customer 5888
5889,27,56,Honolulu,Hawaii,Customer 5889
5890,31,37,Atlanta,Georgia,Customer 5890
5891,50,6,Philadelphia[e],Pennsylvania,Customer 5891
5892,51,63,Saint Paul,Minnesota,Customer 5892
5893,48,59,Corpus Christi,Texas,Customer 5893
5894,43,34,Fresno,California,Customer 5894
5896,27,67,Greensboro,North Carolina,Customer 5896
5897,61,100,Spokane,Washington,Customer 5897
5898,22,6,Philadelphia[e],Pennsylvania,Customer 5898
5899,26,69,Plano,Texas,Customer 5899
