Order No,Item ID,Order Date,Deilvery Date,Customer Id,City Id
24973,29,12/12/2017,12/15/2017,2,64
24974,53,11/3/2018,11/13/2018,5930,89
24975,25,4/14/2017,4/19/2017,1412,3
24976,45,4/30/2018,5/5/2018,3142,14
24977,14,6/6/2017,6/8/2017,998,55
24978,53,5/7/2018,5/10/2018,631,35
24979,38,7/19/2017,7/29/2017,2372,41
24980,34,3/4/2018,3/14/2018,2173,35
24981,54,6/28/2017,6/30/2017,4153,85
24982,47,5/2/2017,5/7/2017,3669,45
24983,50,11/29/2017,12/4/2017,485,60
24984,15,6/23/2017,6/28/2017,40,59
24985,23,6/11/2018,6/11/2018,418,22
24986,36,6/23/2018,6/25/2018,3834,32
24987,52,1/8/2017,1/14/2017,5854,77
24988,43,11/30/2017,12/4/2017,1794,56
24989,38,8/19/2018,8/28/2018,5898,6
24990,37,10/19/2018,10/24/2018,2618,41
24991,55,6/18/2017,6/26/2017,5532,48
24992,25,8/24/2018,8/25/2018,5687,39
24993,27,5/4/2017,5/10/2017,6152,31
24994,47,5/25/2017,6/3/2017,2943,47
24995,44,11/17/2017,11/17/2017,4508,44
24996,50,10/15/2017,10/18/2017,3611,81
24997,44,3/6/2017,3/7/2017,231,25
24998,17,10/28/2017,10/29/2017,4157,58
24999,41,7/29/2017,8/5/2017,4043,40
25000,12,1/8/2018,1/12/2018,2300,30
25001,27,9/8/2017,9/16/2017,3322,61
25002,12,5/7/2018,5/14/2018,4726,40
25003,44,12/20/2018,12/21/2018,4215,8
25004,36,12/7/2018,12/9/2018,6273,59
25005,24,9/15/2017,9/20/2017,1072,90
25006,30,4/19/2018,4/23/2018,21,17
25007,55,11/12/2018,11/16/2018,4200,73
25008,45,8/15/2017,8/17/2017,2176,38
25009,24,9/14/2018,9/20/2018,6139,46
25010,37,5/3/2017,5/12/2017,5471,37
25011,27,4/8/2018,4/13/2018,4952,76
25012,28,10/14/2018,10/24/2018,6065,51
25013,45,4/27/2017,5/6/2017,2074,27
25014,45,8/16/2018,8/16/2018,4388,42
25015,41,8/22/2017,8/29/2017,5926,97
25016,26,7/26/2018,7/29/2018,1522,49
25017,16,12/9/2017,12/16/2017,2191,13
25018,55,9/11/2017,9/13/2017,4539,60
25019,36,6/25/2018,6/30/2018,1768,30
25020,18,7/25/2017,8/3/2017,628,7
25021,16,9/5/2018,9/14/2018,2348,26
25022,44,11/16/2017,11/24/2017,5365,89
25023,13,2/20/2018,2/21/2018,6135,92
25024,39,7/14/2017,7/23/2017,532,58
25025,36,5/14/2018,5/14/2018,5502,88
25026,34,11/11/2017,11/21/2017,5599,90
25027,15,9/29/2017,10/8/2017,608,96
25028,25,8/14/2018,8/24/2018,4839,66
25029,45,9/25/2017,10/4/2017,1006,18
25030,16,2/4/2018,2/13/2018,6203,82
25031,11,3/10/2017,3/12/2017,5505,24
25032,54,7/15/2018,7/15/2018,2094,63
25033,35,11/18/2017,11/23/2017,2395,38
25034,29,2/24/2018,2/27/2018,2362,15
25035,31,8/14/2018,8/15/2018,51,70
25036,11,8/14/2018,8/16/2018,3587,14
25037,53,2/6/2017,2/6/2017,6288,72
25038,52,11/26/2018,11/27/2018,4196,64
25039,55,1/3/2018,1/12/2018,263,25
25040,15,3/1/2017,3/4/2017,3179,18
25041,29,6/13/2018,6/14/2018,1560,33
25042,50,10/17/2018,10/22/2018,96,12
25043,45,1/5/2017,1/13/2017,4695,59
25044,28,8/30/2017,9/7/2017,4040,5
25045,17,7/1/2018,7/10/2018,719,74
25046,13,6/24/2018,6/27/2018,4758,9
25047,23,9/12/2018,9/15/2018,1706,91
25048,25,8/2/2018,8/10/2018,1878,1
25049,21,1/5/2018,1/13/2018,1198,47
25050,46,3/15/2017,3/25/2017,5226,63
25051,22,11/22/2018,12/2/2018,1163,73
25052,27,10/29/2018,11/4/2018,4641,74
25053,17,2/13/2018,2/23/2018,4542,79
25054,17,5/1/2018,5/6/2018,2039,16
25055,11,12/2/2018,12/3/2018,2452,27
25056,53,8/20/2017,8/26/2017,4443,83
25057,55,7/17/2017,7/25/2017,4375,47
25058,55,11/26/2017,11/28/2017,1164,31
25059,55,12/1/2018,12/7/2018,4157,58
25060,44,10/2/2018,10/6/2018,3778,68
25061,53,5/1/2017,5/10/2017,5407,68
25062,36,12/20/2017,12/29/2017,1997,40
25063,38,11/18/2017,11/20/2017,3505,77
25064,27,5/22/2018,5/30/2018,1080,2
25065,39,3/16/2018,3/19/2018,3633,61
25066,23,12/25/2017,12/31/2017,368,25
25067,32,5/10/2018,5/15/2018,3337,81
25068,32,9/5/2018,9/7/2018,5522,54
25069,47,3/10/2017,3/14/2017,3418,73
25070,13,9/2/2017,9/4/2017,5876,25
25071,55,10/26/2017,10/31/2017,1458,59
25072,34,12/19/2017,12/25/2017,4005,86
25073,35,10/8/2018,10/17/2018,2093,19
25074,36,9/14/2017,9/17/2017,5233,23
25075,33,6/13/2017,6/16/2017,1584,20
25076,14,12/17/2017,12/24/2017,4966,16
25077,37,6/13/2017,6/13/2017,4287,99
25078,33,6/23/2018,6/24/2018,191,21
25079,22,3/8/2017,3/18/2017,5270,14
25080,23,11/4/2018,11/6/2018,3282,92
25081,17,6/13/2017,6/18/2017,3482,91
25082,41,12/12/2017,12/16/2017,3397,66
25083,15,10/20/2018,10/28/2018,4829,3
25084,24,4/12/2017,4/19/2017,4242,90
25085,19,8/13/2018,8/22/2018,778,24
25086,22,3/23/2018,3/25/2018,3113,5
25087,47,2/13/2018,2/13/2018,71,51
25088,11,10/22/2018,10/24/2018,5250,90
25089,28,8/30/2018,9/6/2018,5587,83
25090,42,5/22/2018,5/24/2018,6152,31
25091,17,4/21/2018,4/28/2018,2105,63
25092,24,3/16/2018,3/17/2018,1618,55
25093,22,11/1/2018,11/5/2018,2790,12
25094,36,10/27/2018,10/29/2018,5731,22
25095,14,10/26/2018,11/1/2018,4204,28
25096,11,5/27/2017,6/6/2017,961,49
25097,31,7/31/2017,8/2/2017,1391,62
25098,38,1/21/2018,1/26/2018,2871,49
25099,51,8/1/2018,8/10/2018,5836,67
25100,35,7/30/2017,8/3/2017,1689,6
25101,50,4/5/2017,4/13/2017,2911,10
25102,48,5/31/2017,6/5/2017,5613,19
25103,21,5/25/2018,6/3/2018,1663,92
25104,22,2/2/2018,2/9/2018,4285,5
25105,18,3/6/2017,3/7/2017,2367,6
25106,16,9/26/2017,9/27/2017,3524,94
25107,31,10/4/2017,10/13/2017,2963,60
25108,37,1/14/2017,1/22/2017,475,11
25109,27,7/30/2017,8/8/2017,3807,71
25110,25,1/19/2017,1/26/2017,3158,46
25111,29,3/31/2017,4/7/2017,3764,38
25112,30,1/24/2018,1/25/2018,517,69
25113,17,7/22/2018,7/31/2018,5829,27
25114,48,6/2/2018,6/2/2018,4491,82
25115,24,8/12/2017,8/17/2017,4096,37
25116,30,12/11/2018,12/21/2018,1213,31
25117,29,3/17/2018,3/20/2018,1170,74
25118,45,12/8/2017,12/14/2017,5624,1
25119,29,4/5/2017,4/14/2017,177,62
25120,41,6/16/2018,6/16/2018,3037,47
25121,53,4/25/2018,4/29/2018,256,31
25122,39,4/20/2017,4/28/2017,4975,9
25123,52,2/10/2018,2/17/2018,5616,24
25124,49,9/7/2017,9/8/2017,1721,37
25125,46,10/19/2018,10/20/2018,4723,50
25126,19,3/22/2018,3/27/2018,3485,84
25127,21,2/24/2017,2/25/2017,5498,31
25128,22,1/24/2018,2/1/2018,6278,99
25129,49,11/6/2018,11/10/2018,5233,23
25130,29,2/13/2018,2/19/2018,5684,82
25131,53,10/9/2017,10/9/2017,1657,7
25132,25,1/26/2018,1/28/2018,5026,61
25133,16,2/6/2017,2/8/2017,3111,26
25134,33,6/22/2018,6/22/2018,4207,38
25135,16,11/13/2017,11/17/2017,2157,21
25136,43,6/1/2017,6/6/2017,1109,21
25137,30,11/7/2018,11/10/2018,5264,21
25138,30,9/4/2017,9/8/2017,345,8
25139,11,10/28/2017,10/29/2017,527,2
25140,49,8/3/2018,8/4/2018,4793,72
25141,40,3/21/2018,3/24/2018,422,20
25142,36,7/23/2017,7/24/2017,3509,12
25143,38,4/19/2017,4/19/2017,4479,10
25144,54,12/8/2018,12/11/2018,3779,19
25145,47,11/5/2017,11/15/2017,6306,47
25146,51,10/28/2017,10/30/2017,4563,53
25147,45,8/4/2018,8/5/2018,4403,73
25148,14,3/22/2017,3/29/2017,5496,18
25149,17,5/10/2018,5/17/2018,3850,52
25150,19,7/22/2018,7/24/2018,345,8
25151,41,7/16/2018,7/24/2018,2531,39
25152,35,1/8/2017,1/17/2017,3145,97
25153,34,5/8/2017,5/15/2017,4894,81
25154,40,12/17/2017,12/19/2017,1206,64
25155,33,8/30/2017,9/3/2017,1931,55
25156,13,12/7/2017,12/12/2017,2644,40
25157,36,8/6/2018,8/11/2018,328,74
25158,50,7/23/2017,7/30/2017,730,57
25159,37,12/3/2018,12/5/2018,5088,44
25160,20,3/4/2017,3/5/2017,2969,41
25161,47,10/19/2018,10/28/2018,5237,2
25162,28,6/26/2017,7/5/2017,454,30
25163,13,10/21/2017,10/21/2017,5531,51
25164,37,2/21/2018,3/2/2018,6039,32
25165,30,8/4/2018,8/6/2018,12,72
25166,43,10/21/2018,10/25/2018,5204,14
25167,29,12/6/2017,12/8/2017,5670,24
25168,12,9/10/2018,9/15/2018,3808,66
25169,33,11/3/2017,11/8/2017,1078,45
25170,51,1/31/2017,2/10/2017,1599,76
25171,35,3/22/2017,3/27/2017,1186,7
25172,29,12/11/2018,12/20/2018,3202,68
25173,18,12/16/2018,12/23/2018,3479,100
25174,23,7/4/2017,7/12/2017,4257,32
25175,40,9/9/2018,9/11/2018,5723,64
25176,33,4/17/2017,4/26/2017,4510,88
25177,20,7/1/2017,7/7/2017,2611,19
25178,48,9/11/2018,9/15/2018,4846,60
25179,35,8/27/2017,9/3/2017,3334,10
25180,43,2/22/2018,2/25/2018,6183,94
25181,47,6/3/2018,6/4/2018,2464,26
25182,50,8/1/2017,8/11/2017,4000,88
25183,49,12/16/2018,12/23/2018,2484,39
25184,14,12/21/2017,12/29/2017,1927,97
25185,24,6/20/2018,6/22/2018,1558,88
25186,51,1/29/2017,2/4/2017,5436,22
25187,34,4/24/2018,4/26/2018,1287,89
25188,39,7/27/2018,7/30/2018,3271,22
25189,23,12/8/2017,12/9/2017,3158,46
25190,44,11/26/2017,12/1/2017,1915,34
25191,21,8/22/2017,8/27/2017,5157,4
25192,15,7/15/2018,7/19/2018,3643,88
25193,24,11/3/2017,11/4/2017,6364,29
25194,54,3/4/2018,3/7/2018,3,85
25195,42,11/7/2017,11/9/2017,2289,12
25196,35,10/1/2018,10/11/2018,1903,65
25197,53,2/21/2017,3/2/2017,1414,3
25198,54,5/19/2017,5/27/2017,1672,8
25199,52,7/26/2017,8/1/2017,5749,96
25200,50,8/7/2018,8/16/2018,5832,31
25201,26,5/27/2018,5/29/2018,2229,53
25202,20,1/4/2017,1/11/2017,2270,30
25203,33,10/29/2018,10/31/2018,1112,26
25204,38,4/23/2018,4/29/2018,4302,71
25205,16,10/29/2017,11/6/2017,6259,72
25206,16,8/18/2017,8/24/2017,6305,28
25207,21,3/30/2017,4/8/2017,2808,55
25208,24,7/27/2017,7/30/2017,5912,33
25209,22,4/29/2018,5/8/2018,1257,78
25210,23,7/18/2017,7/23/2017,309,51
25211,48,3/23/2017,3/24/2017,1098,78
25212,55,1/25/2017,1/31/2017,6073,99
25213,31,2/22/2017,3/3/2017,30,83
25214,53,6/9/2017,6/10/2017,6364,29
25215,38,2/12/2017,2/22/2017,3402,22
25216,40,11/25/2018,12/3/2018,4587,21
25217,51,5/19/2017,5/20/2017,1071,100
25218,38,9/1/2017,9/7/2017,3829,38
25219,34,10/12/2018,10/20/2018,3176,4
25220,22,11/13/2017,11/21/2017,525,45
25221,29,12/1/2018,12/3/2018,3675,73
25222,32,2/19/2018,2/21/2018,3906,37
25223,15,4/6/2018,4/14/2018,5628,59
25224,51,11/11/2017,11/15/2017,2095,99
25225,43,9/22/2017,10/1/2017,549,77
25226,16,8/2/2018,8/11/2018,2999,48
25227,15,9/6/2017,9/15/2017,4279,94
25228,55,3/7/2018,3/9/2018,6066,13
25229,44,10/31/2018,11/4/2018,6340,14
25230,13,4/14/2018,4/16/2018,4456,61
25231,51,6/25/2017,6/28/2017,2773,14
25232,46,6/10/2018,6/19/2018,6381,12
25233,29,10/27/2018,11/2/2018,978,15
25234,52,12/22/2018,12/28/2018,2030,38
25235,25,8/5/2017,8/5/2017,4685,85
25236,48,2/10/2018,2/14/2018,598,30
25237,47,11/25/2018,11/29/2018,2796,59
25238,32,9/4/2018,9/5/2018,1946,67
25239,47,8/25/2017,9/2/2017,2518,9
25240,20,7/28/2017,7/29/2017,1902,63
25241,37,11/23/2017,12/2/2017,4408,82
25242,21,6/27/2018,6/30/2018,6248,92
25243,46,2/25/2018,2/25/2018,3978,36
25244,28,12/11/2017,12/13/2017,3947,61
25245,46,10/19/2017,10/29/2017,1649,96
25246,36,4/10/2018,4/16/2018,3092,3
25247,37,11/10/2018,11/18/2018,765,6
25248,29,7/17/2017,7/21/2017,3186,99
25249,22,5/17/2018,5/24/2018,5358,77
25250,34,4/15/2018,4/24/2018,6297,55
25251,43,3/26/2018,4/2/2018,4435,25
25252,18,8/7/2017,8/13/2017,202,49
25253,37,4/15/2017,4/22/2017,5679,34
25254,54,6/17/2018,6/20/2018,1397,58
25255,14,5/24/2018,5/29/2018,5247,97
25256,21,9/6/2018,9/13/2018,1554,75
25257,40,10/28/2018,11/4/2018,1534,11
25258,29,5/30/2017,6/3/2017,3329,37
25259,47,7/28/2017,8/4/2017,2776,52
25260,36,11/28/2017,12/6/2017,3623,35
25261,17,6/24/2018,6/28/2018,6055,18
25262,11,5/29/2018,6/1/2018,2001,34
25263,33,1/19/2018,1/21/2018,5711,20
25264,11,12/7/2017,12/8/2017,4202,80
25265,18,1/25/2017,1/30/2017,3922,52
25266,31,6/4/2017,6/4/2017,847,90
25267,39,1/3/2018,1/8/2018,1480,92
25268,18,12/31/2017,1/7/2018,2300,30
25269,46,5/30/2017,6/7/2017,6011,34
25270,29,8/31/2018,9/9/2018,4769,89
25271,13,8/12/2017,8/22/2017,4491,82
25272,53,7/2/2017,7/4/2017,5703,49
25273,49,8/23/2018,8/27/2018,2331,53
25274,46,7/7/2017,7/10/2017,1352,66
25275,34,5/12/2018,5/15/2018,87,55
25276,31,5/16/2018,5/18/2018,5469,83
25277,30,7/20/2018,7/23/2018,1865,16
25278,46,7/24/2017,8/1/2017,6472,81
25279,22,5/29/2018,6/4/2018,3418,73
25280,37,8/24/2018,9/2/2018,1419,13
25281,13,11/13/2018,11/16/2018,2010,94
25282,48,7/25/2017,8/2/2017,6491,76
25283,35,1/4/2018,1/7/2018,1027,23
25284,41,9/1/2018,9/8/2018,3335,75
25285,36,9/15/2017,9/25/2017,5666,6
25286,28,3/26/2017,3/29/2017,6134,22
25287,55,1/8/2017,1/18/2017,5745,52
25288,44,11/11/2018,11/18/2018,3026,7
25289,25,2/27/2017,3/1/2017,6161,4
25290,29,4/13/2018,4/22/2018,3309,35
25291,45,7/1/2017,7/4/2017,2662,23
25292,31,3/22/2017,3/27/2017,4489,88
25293,28,7/8/2017,7/18/2017,1588,2
25294,14,6/21/2017,6/25/2017,2581,34
25295,52,11/24/2018,12/3/2018,3000,53
25296,29,5/10/2018,5/19/2018,5417,31
25297,40,12/8/2018,12/8/2018,3954,12
25298,54,5/31/2017,6/5/2017,1896,83
25299,12,6/15/2018,6/21/2018,3630,74
25300,25,5/14/2018,5/23/2018,4658,34
25301,44,5/13/2018,5/21/2018,5322,90
25302,27,7/31/2018,8/8/2018,1331,15
25303,22,1/4/2017,1/10/2017,321,35
25304,31,2/22/2018,3/3/2018,5290,90
25305,35,2/11/2017,2/11/2017,5502,88
25306,33,10/13/2017,10/17/2017,5201,38
25307,55,3/24/2017,3/24/2017,3514,27
25308,21,11/2/2018,11/6/2018,4181,7
25309,14,6/15/2018,6/15/2018,162,51
25310,28,3/12/2017,3/21/2017,4285,5
25311,42,1/25/2017,1/28/2017,541,26
25312,35,3/5/2018,3/15/2018,2540,26
25313,30,5/24/2017,5/26/2017,6093,23
25314,52,4/12/2018,4/13/2018,4823,71
25315,11,6/10/2018,6/19/2018,5727,30
25316,21,5/27/2017,5/30/2017,6197,38
25317,51,9/13/2018,9/19/2018,5416,39
25318,53,3/17/2018,3/24/2018,3795,60
25319,43,9/1/2018,9/3/2018,2644,40
25320,22,3/9/2018,3/9/2018,4620,80
25321,13,7/27/2017,7/31/2017,4274,74
25322,44,7/20/2017,7/25/2017,322,18
25323,23,2/10/2017,2/20/2017,5917,63
25324,43,7/5/2017,7/12/2017,2833,34
25325,50,9/11/2017,9/19/2017,4490,52
25326,15,5/29/2017,5/31/2017,4164,10
25327,38,9/9/2018,9/18/2018,1581,71
25328,20,5/24/2017,5/31/2017,90,100
25329,17,9/13/2017,9/15/2017,2705,44
25330,39,1/21/2018,1/21/2018,5856,29
25331,25,1/25/2018,2/1/2018,2137,75
25332,19,11/21/2017,11/22/2017,80,22
25333,21,5/11/2017,5/20/2017,3662,45
25334,45,12/7/2017,12/17/2017,4010,67
25335,24,7/29/2017,8/2/2017,1188,19
25336,36,11/22/2017,11/26/2017,6015,36
25337,45,8/20/2018,8/23/2018,2105,63
25338,40,5/9/2018,5/12/2018,4862,39
25339,21,12/25/2017,12/26/2017,5597,25
25340,49,5/29/2017,6/2/2017,2609,17
25341,31,10/14/2017,10/19/2017,4966,16
25342,24,11/10/2017,11/11/2017,6500,60
25343,36,11/11/2017,11/12/2017,2342,25
25344,23,10/11/2018,10/13/2018,2339,30
25345,33,11/3/2017,11/5/2017,5253,32
25346,31,1/16/2018,1/18/2018,2403,42
25347,49,4/11/2017,4/15/2017,1875,29
25348,22,12/26/2017,12/28/2017,3817,84
25349,18,12/12/2018,12/18/2018,6095,100
25350,38,5/4/2017,5/12/2017,2581,34
25351,18,10/19/2018,10/27/2018,4580,14
25352,39,4/16/2018,4/18/2018,3759,77
25353,38,4/14/2017,4/17/2017,4955,98
25354,53,12/12/2017,12/17/2017,3259,88
25355,41,8/20/2017,8/27/2017,5949,29
25356,36,2/15/2018,2/21/2018,6112,99
25357,29,3/10/2018,3/15/2018,142,5
25358,14,6/26/2018,6/27/2018,4393,11
25359,31,12/11/2018,12/16/2018,4266,91
25360,50,10/17/2018,10/22/2018,2615,1
25361,16,1/26/2018,2/3/2018,5179,5
25362,19,10/4/2018,10/9/2018,1516,1
25363,32,9/9/2017,9/15/2017,5314,73
25364,13,5/8/2017,5/10/2017,1701,94
25365,11,7/22/2018,7/31/2018,615,64
25366,23,11/9/2018,11/14/2018,3859,83
25367,39,5/29/2018,6/8/2018,115,92
25368,18,8/9/2018,8/12/2018,1990,69
25369,28,8/7/2017,8/11/2017,3544,7
25370,31,4/13/2018,4/15/2018,1494,100
25371,38,12/28/2017,12/30/2017,5254,44
25372,36,7/17/2018,7/19/2018,2686,55
25373,47,1/13/2017,1/15/2017,6100,92
25374,29,8/15/2018,8/15/2018,262,66
25375,26,10/8/2018,10/13/2018,1513,50
25376,49,8/5/2018,8/10/2018,6214,38
25377,21,9/23/2017,9/24/2017,2736,4
25378,34,1/5/2018,1/9/2018,1776,10
25379,52,5/5/2018,5/8/2018,1700,3
25380,30,3/7/2018,3/10/2018,4076,56
25381,31,7/21/2017,7/22/2017,3021,15
25382,45,2/21/2017,2/25/2017,3410,72
25383,47,1/27/2017,2/5/2017,1385,77
25384,24,1/9/2017,1/15/2017,1526,74
25385,16,1/31/2017,1/31/2017,6104,35
25386,19,8/19/2017,8/28/2017,4996,9
25387,55,8/23/2017,8/27/2017,18,90
25388,32,10/26/2017,11/5/2017,884,9
25389,41,7/14/2017,7/16/2017,1989,44
25390,34,11/1/2017,11/1/2017,2825,27
25391,36,2/20/2018,2/24/2018,4083,85
25392,35,2/11/2018,2/20/2018,1186,7
25393,25,5/20/2018,5/21/2018,90,100
25394,34,5/29/2017,6/6/2017,5549,24
25395,35,6/19/2018,6/20/2018,2990,4
25396,24,8/8/2018,8/12/2018,1898,89
25397,55,12/12/2017,12/14/2017,886,57
25398,36,5/13/2018,5/16/2018,4501,72
25399,29,8/30/2018,8/31/2018,1731,57
25400,11,7/1/2018,7/4/2018,3453,1
25401,38,3/1/2017,3/9/2017,2850,51
25402,27,10/26/2018,10/30/2018,1813,77
25403,18,3/24/2017,3/28/2017,5227,48
25404,19,6/29/2018,7/2/2018,2934,54
25405,50,9/11/2017,9/19/2017,4710,88
25406,52,11/28/2017,12/4/2017,6331,95
25407,37,7/22/2018,7/25/2018,6341,23
25408,22,10/14/2018,10/18/2018,4558,2
25409,46,10/17/2017,10/20/2017,1531,84
25410,52,9/15/2018,9/17/2018,3546,67
25411,39,8/29/2018,9/6/2018,1872,74
25412,21,1/26/2017,1/29/2017,2825,27
25413,39,4/27/2018,4/30/2018,2072,58
25414,34,8/30/2017,8/31/2017,4326,100
25415,15,5/22/2017,5/29/2017,6314,56
25416,53,4/13/2017,4/17/2017,5320,97
25417,16,2/14/2017,2/18/2017,5181,50
25418,13,12/14/2018,12/23/2018,533,67
25419,19,9/7/2018,9/13/2018,5396,31
25420,30,11/3/2018,11/12/2018,2662,23
25421,48,8/8/2018,8/12/2018,5977,60
25422,40,7/28/2018,8/6/2018,4813,62
25423,48,6/12/2017,6/15/2017,460,20
25424,24,4/14/2017,4/18/2017,6369,30
25425,36,5/8/2017,5/18/2017,3092,3
25426,21,2/7/2017,2/11/2017,622,38
25427,20,3/3/2018,3/12/2018,2596,48
25428,20,1/19/2018,1/21/2018,997,80
25429,51,4/16/2017,4/24/2017,5772,38
25430,27,4/18/2017,4/22/2017,1234,24
25431,42,9/5/2017,9/8/2017,4557,77
25432,45,8/27/2018,9/2/2018,5937,20
25433,30,6/13/2017,6/20/2017,307,17
25434,48,7/24/2018,7/29/2018,3384,47
25435,33,2/24/2018,2/25/2018,5227,48
25436,33,7/21/2018,7/28/2018,1914,68
25437,50,2/26/2018,3/7/2018,2073,18
25438,26,10/6/2018,10/14/2018,3440,15
25439,53,12/18/2018,12/27/2018,96,12
25440,40,2/26/2017,3/2/2017,4877,47
25441,45,2/8/2018,2/18/2018,4120,61
25442,16,11/16/2018,11/18/2018,5837,35
25443,16,11/15/2017,11/20/2017,1412,3
25444,41,2/17/2017,2/21/2017,5384,43
25445,51,3/21/2017,3/28/2017,3491,53
25446,30,11/22/2018,11/27/2018,4220,58
25447,35,10/29/2017,11/4/2017,2753,5
25448,13,9/27/2018,10/4/2018,5102,47
25449,32,11/12/2017,11/20/2017,2663,48
25450,32,1/4/2017,1/6/2017,1138,51
25451,18,4/27/2018,5/6/2018,3300,4
25452,49,11/24/2017,11/30/2017,5305,54
25453,54,4/17/2017,4/26/2017,2034,88
25454,37,6/25/2017,7/2/2017,1412,3
25455,12,8/27/2018,8/28/2018,3783,38
25456,29,9/8/2018,9/17/2018,3150,42
25457,34,2/14/2018,2/15/2018,4151,48
25458,37,3/25/2017,4/2/2017,1833,38
25459,25,6/14/2017,6/23/2017,2003,81
25460,49,11/23/2018,12/3/2018,1265,17
25461,52,11/5/2018,11/13/2018,3003,15
25462,31,5/8/2018,5/13/2018,2874,28
25463,34,5/20/2017,5/30/2017,5559,9
25464,50,6/1/2017,6/11/2017,2272,47
25465,19,1/28/2018,2/3/2018,5026,61
25466,30,5/2/2017,5/8/2017,5539,12
25467,50,3/20/2018,3/29/2018,4849,70
25468,12,4/24/2017,5/1/2017,3839,83
25469,35,4/15/2017,4/18/2017,1852,77
25470,11,10/14/2018,10/22/2018,6030,70
25471,26,10/6/2018,10/8/2018,566,18
25472,22,4/12/2017,4/17/2017,4846,60
25473,45,3/9/2017,3/12/2017,2178,54
25474,22,12/21/2018,12/22/2018,2083,3
25475,24,8/8/2017,8/16/2017,5006,75
25476,21,6/30/2017,7/2/2017,297,89
25477,34,6/9/2017,6/17/2017,207,24
25478,45,9/16/2017,9/16/2017,4652,11
25479,42,9/29/2017,10/1/2017,2221,1
25480,32,8/12/2018,8/19/2018,2635,18
25481,51,4/5/2017,4/8/2017,4801,47
25482,42,7/20/2018,7/28/2018,2602,39
25483,47,4/5/2018,4/5/2018,321,35
25484,21,5/5/2017,5/13/2017,2582,55
25485,26,10/10/2017,10/10/2017,4543,75
25486,22,1/9/2017,1/12/2017,4773,91
25487,24,9/26/2018,9/28/2018,786,90
25488,11,7/21/2018,7/28/2018,2101,7
25489,25,8/22/2018,8/29/2018,4328,58
25490,39,10/5/2018,10/6/2018,3085,4
25491,22,2/11/2018,2/14/2018,4606,42
25492,49,6/15/2018,6/17/2018,427,2
25493,48,12/12/2018,12/13/2018,1039,89
25494,45,6/10/2018,6/10/2018,3109,42
25495,34,5/21/2018,5/23/2018,5234,94
25496,21,12/16/2017,12/25/2017,529,84
25497,43,6/12/2017,6/18/2017,1703,49
25498,22,7/22/2017,7/29/2017,5373,11
25499,54,12/20/2017,12/22/2017,3521,43
25500,55,6/14/2017,6/18/2017,4320,45
25501,32,4/3/2018,4/12/2018,1398,65
25502,43,7/24/2017,8/2/2017,427,2
25503,36,5/2/2017,5/2/2017,538,83
25504,32,10/27/2018,10/30/2018,1794,56
25505,40,2/17/2017,2/19/2017,1190,96
25506,31,11/20/2018,11/21/2018,4879,50
25507,47,4/18/2018,4/23/2018,5532,48
25508,35,11/14/2018,11/20/2018,844,94
25509,50,7/9/2017,7/14/2017,2367,6
25510,36,4/15/2018,4/16/2018,4333,30
25511,22,3/23/2017,4/1/2017,2663,48
25512,32,6/15/2018,6/17/2018,1942,1
25513,20,11/1/2017,11/10/2017,2819,47
25514,39,12/17/2018,12/26/2018,3986,54
25515,13,12/21/2018,12/25/2018,3832,67
25516,21,11/14/2017,11/16/2017,290,14
25517,28,5/14/2018,5/23/2018,4484,68
25518,31,7/20/2017,7/23/2017,100,70
25519,46,4/27/2018,5/3/2018,2508,9
25520,19,10/18/2017,10/21/2017,1234,24
25521,38,6/1/2017,6/5/2017,697,43
25522,46,5/20/2017,5/22/2017,2502,26
25523,41,9/29/2017,10/3/2017,3804,31
25524,40,11/6/2018,11/10/2018,4665,59
25525,34,12/21/2017,12/26/2017,1750,59
25526,42,7/3/2017,7/10/2017,4878,58
25527,11,6/8/2018,6/14/2018,2651,33
25528,33,7/28/2018,7/30/2018,4571,45
25529,31,7/19/2017,7/25/2017,2499,38
25530,36,4/11/2018,4/19/2018,3716,46
25531,12,7/31/2018,8/2/2018,1889,86
25532,43,8/21/2017,8/21/2017,1748,42
25533,43,2/16/2018,2/18/2018,5427,74
25534,19,3/21/2017,3/27/2017,2376,32
25535,53,3/29/2018,4/8/2018,3452,6
25536,15,10/25/2017,11/3/2017,1004,71
25537,50,7/15/2018,7/21/2018,2444,8
25538,19,11/13/2018,11/20/2018,6054,29
25539,54,8/12/2018,8/12/2018,4027,34
25540,52,5/9/2018,5/12/2018,1088,88
25541,20,4/26/2018,5/6/2018,2459,19
25542,33,5/30/2017,6/7/2017,3220,51
25543,38,10/12/2017,10/14/2017,1059,77
25544,50,5/13/2018,5/14/2018,4027,34
25545,48,11/8/2018,11/9/2018,4077,68
25546,50,5/23/2018,5/31/2018,2233,6
25547,48,1/12/2017,1/20/2017,5241,37
25548,43,9/11/2018,9/11/2018,3861,60
25549,16,5/6/2017,5/12/2017,3977,7
25550,35,8/14/2017,8/15/2017,1660,83
25551,19,7/10/2018,7/13/2018,2307,32
25552,38,8/8/2018,8/17/2018,397,62
25553,21,9/27/2017,10/6/2017,4542,79
25554,42,12/5/2018,12/10/2018,1705,39
25555,18,7/18/2017,7/23/2017,3260,35
25556,52,8/14/2018,8/18/2018,2285,29
25557,36,7/9/2018,7/14/2018,1457,96
